+---------------+---------+----------+-------------+------------+-------------+
| start_of_week | step_id | leads_id | starting_ts | ending_ts  | end_of_week |
| 2022-10-03    | 1       | 3124     | 2022-10-04  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 1       | 3125     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3126     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 1       | 3127     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3129     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3130     | 2022-10-04  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3131     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3132     | 2022-10-05  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 1       | 3133     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3134     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3135     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3136     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3137     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3138     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3139     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3140     | 2022-10-05  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 1       | 3141     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3142     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3143     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3144     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3145     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3146     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3147     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3148     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3149     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 1       | 3150     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3151     | 2022-10-05  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3152     | 2022-10-06  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3153     | 2022-10-06  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3154     | 2022-10-06  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 1       | 3155     | 2022-10-06  | 2022-10-13 | 2022-10-09  |
| 2022-10-03    | 1       | 3156     | 2022-10-06  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 1       | 3159     | 2022-10-07  | 2022-10-12 | 2022-10-09  |
| 2022-10-03    | 1       | 3161     | 2022-10-07  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 1       | 3162     | 2022-10-07  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 2       | 2983     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2986     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2987     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2988     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2993     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2994     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 2999     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3001     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3002     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3003     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3004     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3005     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3006     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3012     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3013     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3014     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3015     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3016     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3020     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3021     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3022     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3023     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3024     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3026     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3028     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3030     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3033     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3034     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3035     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3036     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3037     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3038     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3040     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3041     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3042     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3043     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3044     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3045     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3046     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3050     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3052     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3053     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3055     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3056     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3057     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3058     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3060     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3061     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3062     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3064     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3066     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 2       | 3067     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3068     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3069     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3070     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3071     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3072     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3073     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3074     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3075     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3076     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3077     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3079     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3080     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3082     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3083     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3084     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3085     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3086     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3087     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3088     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3089     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3091     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3092     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3093     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3094     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3095     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3096     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3097     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 2       | 3099     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3100     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3101     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 2       | 3102     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3104     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3105     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3106     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 2       | 3109     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3113     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3114     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3115     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3119     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3121     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3122     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3123     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3125     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3126     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 2       | 3127     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3129     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3135     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3136     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3137     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3142     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3144     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3147     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 2       | 3149     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 2950     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2951     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2954     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2957     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2959     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2964     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2970     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2977     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2984     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2985     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2986     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 2987     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 2990     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2993     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 2994     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 2995     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 2999     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3000     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 3001     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3002     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3004     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3005     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3006     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3007     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 3010     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 3012     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3013     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3014     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3015     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3016     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3020     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3021     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3023     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3024     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3025     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 3026     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3028     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3030     | 2022-10-03  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3031     | 2022-09-30  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 3       | 3033     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3034     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3035     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3037     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3038     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3040     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3041     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3042     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3043     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3044     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3045     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3046     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3050     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3052     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3053     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3055     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3056     | 2022-10-03  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3057     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3058     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3060     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3061     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3064     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3066     | 2022-10-03  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 3       | 3067     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3068     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3069     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3070     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3071     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3072     | 2022-10-04  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3073     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3074     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3075     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3076     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3077     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3079     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3080     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3083     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3084     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3086     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3091     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3092     | 2022-10-05  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3093     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3095     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3096     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3097     | 2022-10-06  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 3       | 3101     | 2022-10-05  | 2022-10-06 | 2022-10-09  |
| 2022-10-03    | 3       | 3104     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3106     | 2022-10-04  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 3       | 3115     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3123     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 3       | 3126     | 2022-10-07  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2904     | 2022-09-26  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 4       | 2911     | 2022-09-23  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2917     | 2022-09-23  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2927     | 2022-09-26  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2929     | 2022-09-27  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2930     | 2022-09-28  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 4       | 2934     | 2022-09-28  | 2022-10-05 | 2022-10-09  |
| 2022-10-03    | 4       | 2935     | 2022-09-27  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2937     | 2022-09-28  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2938     | 2022-09-27  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2939     | 2022-09-27  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2940     | 2022-09-30  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 4       | 2942     | 2022-09-29  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 4       | 2945     | 2022-09-26  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2946     | 2022-09-29  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2953     | 2022-09-28  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2954     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2955     | 2022-09-27  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2956     | 2022-09-29  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2959     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2961     | 2022-09-28  | 2022-10-04 | 2022-10-09  |
| 2022-10-03    | 4       | 2964     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2969     | 2022-09-28  | 2022-10-03 | 2022-10-09  |
| 2022-10-03    | 4       | 2971     | 2022-09-30  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2975     | 2022-09-30  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2976     | 2022-09-30  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2979     | 2022-09-30  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2985     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2986     | 2022-10-06  | 2022-10-14 | 2022-10-09  |
| 2022-10-03    | 4       | 2987     | 2022-10-04  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2990     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2992     | 2022-09-30  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2993     | 2022-10-04  | 2022-10-07 | 2022-10-09  |
| 2022-10-03    | 4       | 2994     | 2022-10-04  | 2022-10-10 | 2022-10-09  |
| 2022-10-03    | 4       | 2995     | 2022-10-03  | 2022-10-14 | 2022-10-09  |
| 2022-10-03    | 4       | 2999     | 2022-10-04  | 2022-10-11 | 2022-10-09  |
| 2022-10-03    | 4       | 3000     | 2022-10-03  | 2022-10-10 | 2022-10-09  |
