leads_id,session_source,industry,leads_registered,number_of_employee,sessIon_source_code,industry_code
1078,CPC,Technology,2021-09-24 09:47:30 UTC,110,1,6
1301,Direct,Technology,2021-11-26 11:29:20 UTC,110,2,6
1319,CPC,Technology,2021-11-30 12:11:59 UTC,110,1,6
1459,Organic Search,Technology,2021-12-22 13:16:06 UTC,110,3,6
1573,Refferal,Technology,2022-01-05 16:41:47 UTC,110,5,6
1735,Organic Search,Technology,2022-02-24 17:12:04 UTC,110,3,6
1805,Direct,Technology,2022-03-04 16:03:57 UTC,110,2,6
2249,Direct,Technology,2022-05-31 17:35:50 UTC,110,2,6
2331,Refferal,Technology,2022-06-07 16:19:37 UTC,110,5,6
2435,CPC,Technology,2022-06-23 17:53:41 UTC,110,1,6
2437,Direct,Technology,2022-06-24 09:46:31 UTC,110,2,6
2468,Refferal,Technology,2022-06-28 10:19:43 UTC,110,5,6
2557,Refferal,Technology,2022-07-13 12:41:06 UTC,110,5,6
2643,Organic Search,Technology,2022-08-02 16:44:51 UTC,110,3,6
2675,CPC,Technology,2022-08-05 17:19:57 UTC,110,1,6
2720,Refferal,Technology,2022-08-24 10:22:50 UTC,110,5,6
2777,Refferal,Technology,2022-08-31 14:43:19 UTC,110,5,6
2981,Organic Search,Technology,2022-09-22 16:31:26 UTC,110,3,6
79,Direct,Technology,2020-12-21 09:23:46 UTC,375,2,6
121,Organic Social,Technology,2020-12-31 17:35:16 UTC,375,4,6
507,Direct,Technology,2021-04-22 16:24:29 UTC,375,2,6
515,Direct,Technology,2021-04-27 13:54:53 UTC,375,2,6
547,Direct,Technology,2021-04-30 16:57:06 UTC,375,2,6
880,CPC,Technology,2021-08-02 16:14:04 UTC,375,1,6
1767,Refferal,Technology,2022-03-01 13:19:44 UTC,375,5,6
2052,Refferal,Technology,2022-04-21 10:29:59 UTC,375,5,6
2067,Refferal,Technology,2022-04-25 16:23:32 UTC,375,5,6
2495,Refferal,Technology,2022-06-30 12:28:49 UTC,375,5,6
2528,Refferal,Technology,2022-07-04 17:50:21 UTC,375,5,6
2729,Direct,Technology,2022-08-26 09:35:22 UTC,375,2,6
2739,Refferal,Technology,2022-08-29 09:24:06 UTC,375,5,6
3089,Organic Search,Technology,2022-09-30 10:59:45 UTC,375,3,6
22,Refferal,Technology,2020-12-03 13:31:39 UTC,120,5,6
527,Organic Search,Technology,2021-04-28 16:05:15 UTC,120,3,6
739,Direct,Technology,2021-06-25 12:00:40 UTC,120,2,6
766,CPC,Technology,2021-06-30 16:28:51 UTC,120,1,6
882,Direct,Technology,2021-08-03 09:45:32 UTC,120,2,6
1064,CPC,Technology,2021-09-21 09:52:36 UTC,120,1,6
1074,Direct,Technology,2021-09-23 09:55:40 UTC,120,2,6
1153,Organic Search,Technology,2021-10-06 16:12:21 UTC,120,3,6
1269,Direct,Technology,2021-11-16 09:41:52 UTC,120,2,6
1315,Refferal,Technology,2021-11-30 09:39:36 UTC,120,5,6
1321,CPC,Technology,2021-11-30 15:07:10 UTC,120,1,6
1454,Direct,Technology,2021-12-21 16:55:00 UTC,120,2,6
1457,CPC,Technology,2021-12-22 09:19:28 UTC,120,1,6
1534,CPC,Technology,2021-12-31 11:14:05 UTC,120,1,6
1630,Refferal,Technology,2022-01-24 10:27:11 UTC,120,5,6
1936,CPC,Technology,2022-03-25 16:39:11 UTC,120,1,6
2243,Organic Social,Technology,2022-05-31 15:05:53 UTC,120,4,6
2260,Direct,Technology,2022-06-01 12:31:37 UTC,120,2,6
2320,Direct,Technology,2022-06-06 16:37:59 UTC,120,2,6
2378,Direct,Technology,2022-06-15 13:42:20 UTC,120,2,6
2379,Direct,Technology,2022-06-15 16:13:55 UTC,120,2,6
2396,Organic Social,Technology,2022-06-17 16:43:18 UTC,120,4,6
2415,Refferal,Technology,2022-06-22 12:01:41 UTC,120,5,6
2862,CPC,Technology,2022-09-06 17:55:20 UTC,120,1,6
2949,CPC,Technology,2022-09-20 12:45:12 UTC,120,1,6
2997,CPC,Technology,2022-09-23 17:31:07 UTC,120,1,6
3088,Direct,Technology,2022-09-30 10:39:36 UTC,120,2,6
3164,Organic Search,Technology,2022-10-10 11:19:36 UTC,120,3,6
48,Direct,Technology,2020-12-09 10:23:17 UTC,130,2,6
74,Organic Search,Technology,2020-12-17 14:54:06 UTC,130,3,6
736,Organic Search,Technology,2021-06-24 15:37:33 UTC,130,3,6
924,Organic Search,Technology,2021-08-13 14:51:22 UTC,130,3,6
972,Refferal,Technology,2021-08-30 16:29:20 UTC,130,5,6
1097,Direct,Technology,2021-09-28 13:56:29 UTC,130,2,6
1102,Direct,Technology,2021-09-29 10:03:09 UTC,130,2,6
1219,Organic Social,Technology,2021-11-02 11:07:36 UTC,130,4,6
1242,Direct,Technology,2021-11-05 10:13:02 UTC,130,2,6
1305,Organic Search,Technology,2021-11-29 09:37:53 UTC,130,3,6
1408,Refferal,Technology,2021-12-10 10:49:37 UTC,130,5,6
1483,Direct,Technology,2021-12-27 11:38:48 UTC,130,2,6
1704,Direct,Technology,2022-02-17 10:27:08 UTC,130,2,6
1743,Refferal,Technology,2022-02-25 17:54:04 UTC,130,5,6
1925,Direct,Technology,2022-03-25 09:30:31 UTC,130,2,6
2194,Organic Search,Technology,2022-05-25 16:42:35 UTC,130,3,6
2252,Organic Search,Technology,2022-05-31 17:53:12 UTC,130,3,6
2369,CPC,Technology,2022-06-13 16:09:56 UTC,130,1,6
2394,CPC,Technology,2022-06-17 12:18:59 UTC,130,1,6
2519,Organic Social,Technology,2022-07-04 13:31:38 UTC,130,4,6
2624,Direct,Technology,2022-08-01 09:34:54 UTC,130,2,6
2839,CPC,Technology,2022-09-05 14:18:26 UTC,130,1,6
2976,Refferal,Technology,2022-09-22 12:20:06 UTC,130,5,6
3233,CPC,Technology,2022-10-26 17:40:50 UTC,130,1,6
3295,CPC,Technology,2022-11-02 16:52:14 UTC,130,1,6
8,CPC,Technology,2020-11-30 16:11:03 UTC,140,1,6
9,Refferal,Technology,2020-11-30 16:34:52 UTC,140,5,6
17,Refferal,Technology,2020-12-02 14:27:54 UTC,140,5,6
90,Refferal,Technology,2020-12-23 15:44:06 UTC,140,5,6
108,Refferal,Technology,2020-12-29 17:26:23 UTC,140,5,6
163,CPC,Technology,2021-01-07 09:39:45 UTC,140,1,6
172,CPC,Technology,2021-01-08 09:10:33 UTC,140,1,6
205,Direct,Technology,2021-01-25 12:41:39 UTC,140,2,6
214,Organic Social,Technology,2021-01-27 10:07:01 UTC,140,4,6
331,CPC,Technology,2021-03-03 17:20:36 UTC,140,1,6
450,Organic Search,Technology,2021-04-02 14:46:08 UTC,140,3,6
518,Organic Search,Technology,2021-04-27 17:43:52 UTC,140,3,6
560,CPC,Technology,2021-05-03 17:53:08 UTC,140,1,6
623,Direct,Technology,2021-05-26 15:55:04 UTC,140,2,6
636,Direct,Technology,2021-05-31 09:48:38 UTC,140,2,6
654,CPC,Technology,2021-06-01 17:11:11 UTC,140,1,6
695,Organic Search,Technology,2021-06-08 15:32:05 UTC,140,3,6
877,Refferal,Technology,2021-08-02 10:56:06 UTC,140,5,6
881,Refferal,Technology,2021-08-02 16:14:43 UTC,140,5,6
931,Organic Search,Technology,2021-08-18 16:26:43 UTC,140,3,6
953,Direct,Technology,2021-08-26 11:18:09 UTC,140,2,6
990,Organic Search,Technology,2021-09-01 14:44:10 UTC,140,3,6
1044,Organic Search,Technology,2021-09-10 12:00:01 UTC,140,3,6
1095,Direct,Technology,2021-09-28 12:37:03 UTC,140,2,6
1221,Organic Search,Technology,2021-11-02 15:43:21 UTC,140,3,6
1292,CPC,Technology,2021-11-25 13:00:39 UTC,140,1,6
1325,Direct,Technology,2021-11-30 16:58:38 UTC,140,2,6
1329,CPC,Technology,2021-12-01 09:19:44 UTC,140,1,6
1367,Refferal,Technology,2021-12-06 11:29:20 UTC,140,5,6
1390,Direct,Technology,2021-12-08 09:37:48 UTC,140,2,6
1431,Organic Search,Technology,2021-12-15 16:45:05 UTC,140,3,6
1438,Organic Search,Technology,2021-12-17 13:58:15 UTC,140,3,6
1455,CPC,Technology,2021-12-21 17:23:28 UTC,140,1,6
1512,Refferal,Technology,2021-12-29 16:48:50 UTC,140,5,6
1557,Direct,Technology,2022-01-04 09:09:40 UTC,140,2,6
1562,Direct,Technology,2022-01-04 15:08:57 UTC,140,2,6
1576,Direct,Technology,2022-01-06 09:17:08 UTC,140,2,6
1613,Organic Search,Technology,2022-01-18 11:51:44 UTC,140,3,6
1645,Direct,Technology,2022-01-27 09:38:16 UTC,140,2,6
1657,Direct,Technology,2022-01-28 16:45:58 UTC,140,2,6
1680,CPC,Technology,2022-02-04 10:37:00 UTC,140,1,6
1683,Refferal,Technology,2022-02-04 17:31:26 UTC,140,5,6
1724,Refferal,Technology,2022-02-23 16:35:09 UTC,140,5,6
1742,Organic Search,Technology,2022-02-25 16:53:01 UTC,140,3,6
1749,Direct,Technology,2022-02-28 10:48:03 UTC,140,2,6
1758,Organic Social,Technology,2022-02-28 15:33:01 UTC,140,4,6
1807,Refferal,Technology,2022-03-04 17:07:55 UTC,140,5,6
1821,Organic Search,Technology,2022-03-08 11:00:57 UTC,140,3,6
1965,Organic Search,Technology,2022-03-30 10:28:25 UTC,140,3,6
1974,Organic Social,Technology,2022-03-31 09:30:59 UTC,140,4,6
2002,Direct,Technology,2022-04-04 10:22:02 UTC,140,2,6
2004,CPC,Technology,2022-04-04 12:24:22 UTC,140,1,6
2005,Organic Social,Technology,2022-04-04 13:25:34 UTC,140,4,6
2030,CPC,Technology,2022-04-08 13:11:46 UTC,140,1,6
2039,CPC,Technology,2022-04-15 10:12:48 UTC,140,1,6
2042,Direct,Technology,2022-04-15 12:55:10 UTC,140,2,6
2056,Organic Search,Technology,2022-04-22 14:21:49 UTC,140,3,6
2098,Refferal,Technology,2022-04-29 16:10:02 UTC,140,5,6
2109,Direct,Technology,2022-05-03 09:45:34 UTC,140,2,6
2228,Organic Search,Technology,2022-05-30 16:04:28 UTC,140,3,6
2236,Direct,Technology,2022-05-31 09:25:35 UTC,140,2,6
2350,Organic Search,Technology,2022-06-08 17:32:54 UTC,140,3,6
2409,Organic Search,Technology,2022-06-22 09:29:54 UTC,140,3,6
2454,Direct,Technology,2022-06-27 09:28:18 UTC,140,2,6
2460,Direct,Technology,2022-06-27 12:21:04 UTC,140,2,6
2470,Refferal,Technology,2022-06-28 12:44:30 UTC,140,5,6
2488,Organic Search,Technology,2022-06-29 16:01:14 UTC,140,3,6
2498,CPC,Technology,2022-06-30 16:56:52 UTC,140,1,6
2586,Refferal,Technology,2022-07-22 17:39:38 UTC,140,5,6
2603,Organic Search,Technology,2022-07-27 17:01:00 UTC,140,3,6
2611,Direct,Technology,2022-07-28 16:05:03 UTC,140,2,6
2715,CPC,Technology,2022-08-22 11:04:33 UTC,140,1,6
2769,CPC,Technology,2022-08-30 17:32:47 UTC,140,1,6
2778,Direct,Technology,2022-08-31 14:58:15 UTC,140,2,6
2781,CPC,Technology,2022-08-31 15:29:44 UTC,140,1,6
2831,Direct,Technology,2022-09-05 09:30:00 UTC,140,2,6
2836,Organic Search,Technology,2022-09-05 12:40:54 UTC,140,3,6
2848,Refferal,Technology,2022-09-06 09:17:51 UTC,140,5,6
2874,Organic Search,Technology,2022-09-08 10:17:41 UTC,140,3,6
2947,Organic Search,Technology,2022-09-20 10:00:45 UTC,140,3,6
3010,Direct,Technology,2022-09-26 12:41:20 UTC,140,2,6
3017,Organic Search,Technology,2022-09-26 14:14:43 UTC,140,3,6
3033,CPC,Technology,2022-09-27 10:09:12 UTC,140,1,6
3046,Organic Social,Technology,2022-09-28 09:37:59 UTC,140,4,6
3117,Organic Social,Technology,2022-10-04 09:09:20 UTC,140,4,6
3207,Refferal,Technology,2022-10-21 10:26:58 UTC,140,5,6
3236,Organic Social,Technology,2022-10-27 09:40:08 UTC,140,4,6
3341,Organic Search,Technology,2022-11-21 11:34:48 UTC,140,3,6
3350,Organic Social,Technology,2022-11-22 14:58:26 UTC,140,4,6
3359,Organic Search,Technology,2022-11-24 17:57:21 UTC,140,3,6
3361,Organic Search,Technology,2022-11-25 10:05:02 UTC,140,3,6
297,Refferal,Technology,2021-02-25 15:01:21 UTC,400,5,6
656,Refferal,Technology,2021-06-02 09:18:38 UTC,400,5,6
1202,Refferal,Technology,2021-10-28 12:13:37 UTC,400,5,6
1392,Refferal,Technology,2021-12-08 12:36:25 UTC,400,5,6
1764,CPC,Technology,2022-03-01 09:36:13 UTC,400,1,6
2140,Organic Search,Technology,2022-05-09 09:17:08 UTC,400,3,6
2442,CPC,Technology,2022-06-24 11:36:14 UTC,400,1,6
2591,Organic Search,Technology,2022-07-25 15:29:13 UTC,400,3,6
3091,Refferal,Technology,2022-09-30 11:46:02 UTC,400,5,6
3266,Organic Search,Technology,2022-10-31 12:53:49 UTC,400,3,6
20,Organic Search,Technology,2020-12-02 15:13:48 UTC,150,3,6
46,Refferal,Technology,2020-12-08 16:52:10 UTC,150,5,6
55,CPC,Technology,2020-12-10 16:21:35 UTC,150,1,6
62,Direct,Technology,2020-12-11 13:28:06 UTC,150,2,6
77,Refferal,Technology,2020-12-18 11:05:47 UTC,150,5,6
102,Organic Social,Technology,2020-12-29 10:48:50 UTC,150,4,6
161,Direct,Technology,2021-01-06 15:37:54 UTC,150,2,6
234,Direct,Technology,2021-02-01 17:01:34 UTC,150,2,6
251,Direct,Technology,2021-02-04 12:49:06 UTC,150,2,6
256,Organic Social,Technology,2021-02-05 10:40:32 UTC,150,4,6
259,Direct,Technology,2021-02-05 16:28:07 UTC,150,2,6
261,Refferal,Technology,2021-02-08 09:39:03 UTC,150,5,6
279,Refferal,Technology,2021-02-19 09:04:34 UTC,150,5,6
306,Refferal,Technology,2021-02-26 16:10:52 UTC,150,5,6
338,Direct,Technology,2021-03-04 14:57:01 UTC,150,2,6
354,Refferal,Technology,2021-03-08 13:50:06 UTC,150,5,6
492,CPC,Technology,2021-04-15 09:57:58 UTC,150,1,6
504,Organic Social,Technology,2021-04-22 10:54:02 UTC,150,4,6
538,CPC,Technology,2021-04-30 11:03:39 UTC,150,1,6
608,Refferal,Technology,2021-05-20 11:23:30 UTC,150,5,6
614,Direct,Technology,2021-05-21 17:51:10 UTC,150,2,6
644,Refferal,Technology,2021-05-31 17:14:31 UTC,150,5,6
683,CPC,Technology,2021-06-07 10:34:21 UTC,150,1,6
734,CPC,Technology,2021-06-24 14:13:28 UTC,150,1,6
748,Direct,Technology,2021-06-28 10:02:58 UTC,150,2,6
781,Organic Search,Technology,2021-07-02 11:55:00 UTC,150,3,6
797,CPC,Technology,2021-07-05 12:56:08 UTC,150,1,6
808,Refferal,Technology,2021-07-06 16:59:26 UTC,150,5,6
827,Refferal,Technology,2021-07-13 10:30:43 UTC,150,5,6
844,Refferal,Technology,2021-07-23 09:15:58 UTC,150,5,6
922,CPC,Technology,2021-08-13 12:48:55 UTC,150,1,6
967,Direct,Technology,2021-08-30 10:19:57 UTC,150,2,6
1004,Organic Social,Technology,2021-09-02 16:53:25 UTC,150,4,6
1008,CPC,Technology,2021-09-03 12:37:49 UTC,150,1,6
1083,Organic Search,Technology,2021-09-24 17:40:54 UTC,150,3,6
1086,CPC,Technology,2021-09-27 09:15:29 UTC,150,1,6
1092,CPC,Technology,2021-09-28 09:12:25 UTC,150,1,6
1094,Organic Search,Technology,2021-09-28 11:23:15 UTC,150,3,6
1101,Refferal,Technology,2021-09-28 17:12:51 UTC,150,5,6
1108,Direct,Technology,2021-09-29 16:50:06 UTC,150,2,6
1109,Organic Search,Technology,2021-09-29 16:59:58 UTC,150,3,6
1112,Refferal,Technology,2021-09-30 10:09:07 UTC,150,5,6
1177,Refferal,Technology,2021-10-15 09:42:13 UTC,150,5,6
1246,Organic Search,Technology,2021-11-05 16:20:48 UTC,150,3,6
1256,Organic Social,Technology,2021-11-09 13:07:04 UTC,150,4,6
1293,Organic Search,Technology,2021-11-25 16:13:21 UTC,150,3,6
1340,CPC,Technology,2021-12-01 15:24:12 UTC,150,1,6
1353,Refferal,Technology,2021-12-02 17:59:55 UTC,150,5,6
1361,Refferal,Technology,2021-12-03 15:09:18 UTC,150,5,6
1372,CPC,Technology,2021-12-06 15:24:24 UTC,150,1,6
1427,Direct,Technology,2021-12-15 10:18:01 UTC,150,2,6
1477,CPC,Technology,2021-12-24 16:23:46 UTC,150,1,6
1487,Refferal,Technology,2021-12-27 12:26:44 UTC,150,5,6
1494,Refferal,Technology,2021-12-28 09:29:56 UTC,150,5,6
1609,Organic Search,Technology,2022-01-14 09:46:34 UTC,150,3,6
1636,Direct,Technology,2022-01-25 15:27:39 UTC,150,2,6
1640,Refferal,Technology,2022-01-26 11:27:06 UTC,150,5,6
1667,CPC,Technology,2022-02-01 17:27:09 UTC,150,1,6
1703,Direct,Technology,2022-02-16 17:49:57 UTC,150,2,6
1760,Direct,Technology,2022-02-28 16:46:05 UTC,150,2,6
1799,Direct,Technology,2022-03-04 10:44:20 UTC,150,2,6
1804,Organic Search,Technology,2022-03-04 14:13:18 UTC,150,3,6
1865,Refferal,Technology,2022-03-16 15:09:52 UTC,150,5,6
1866,Refferal,Technology,2022-03-16 15:45:59 UTC,150,5,6
1898,Organic Search,Technology,2022-03-23 14:34:51 UTC,150,3,6
1948,Organic Social,Technology,2022-03-28 16:20:23 UTC,150,4,6
1987,Refferal,Technology,2022-04-01 10:31:11 UTC,150,5,6
2040,CPC,Technology,2022-04-15 10:24:37 UTC,150,1,6
2054,CPC,Technology,2022-04-22 10:42:43 UTC,150,1,6
2096,CPC,Technology,2022-04-29 15:14:48 UTC,150,1,6
2113,Direct,Technology,2022-05-03 17:52:00 UTC,150,2,6
2173,Refferal,Technology,2022-05-23 10:48:24 UTC,150,5,6
2270,Refferal,Technology,2022-06-02 12:08:50 UTC,150,5,6
2301,Organic Search,Technology,2022-06-03 17:28:15 UTC,150,3,6
2309,Organic Search,Technology,2022-06-06 10:54:14 UTC,150,3,6
2325,Direct,Technology,2022-06-07 09:58:43 UTC,150,2,6
2388,Organic Social,Technology,2022-06-17 09:00:56 UTC,150,4,6
2428,Refferal,Technology,2022-06-23 15:06:53 UTC,150,5,6
2430,Organic Search,Technology,2022-06-23 15:40:24 UTC,150,3,6
2450,Refferal,Technology,2022-06-24 16:37:45 UTC,150,5,6
2482,Direct,Technology,2022-06-29 11:02:54 UTC,150,2,6
2497,Organic Search,Technology,2022-06-30 16:43:34 UTC,150,3,6
2627,CPC,Technology,2022-08-01 12:23:27 UTC,150,1,6
2636,Direct,Technology,2022-08-02 12:59:15 UTC,150,2,6
2637,Organic Search,Technology,2022-08-02 13:18:24 UTC,150,3,6
2696,Direct,Technology,2022-08-11 16:13:55 UTC,150,2,6
2723,CPC,Technology,2022-08-24 17:15:07 UTC,150,1,6
2765,Direct,Technology,2022-08-30 16:14:58 UTC,150,2,6
2792,Direct,Technology,2022-09-01 11:00:31 UTC,150,2,6
2845,Direct,Technology,2022-09-05 17:23:08 UTC,150,2,6
2923,Refferal,Technology,2022-09-16 10:11:25 UTC,150,5,6
2939,Direct,Technology,2022-09-19 15:51:26 UTC,150,2,6
2942,Organic Search,Technology,2022-09-19 16:35:07 UTC,150,3,6
2963,Direct,Technology,2022-09-21 15:09:47 UTC,150,2,6
2972,CPC,Technology,2022-09-22 09:55:09 UTC,150,1,6
2975,Direct,Technology,2022-09-22 12:11:02 UTC,150,2,6
2992,Direct,Technology,2022-09-23 14:16:04 UTC,150,2,6
2999,CPC,Technology,2022-09-23 17:33:15 UTC,150,1,6
3008,Organic Search,Technology,2022-09-26 11:28:37 UTC,150,3,6
3016,CPC,Technology,2022-09-26 14:01:53 UTC,150,1,6
3039,Refferal,Technology,2022-09-27 16:14:31 UTC,150,5,6
3058,CPC,Technology,2022-09-28 12:51:33 UTC,150,1,6
3084,Refferal,Technology,2022-09-30 09:47:04 UTC,150,5,6
3146,Direct,Technology,2022-10-05 16:30:41 UTC,150,2,6
3159,Refferal,Technology,2022-10-07 10:23:48 UTC,150,5,6
3204,Organic Social,Technology,2022-10-20 12:05:04 UTC,150,4,6
3251,CPC,Technology,2022-10-28 16:41:50 UTC,150,1,6
3258,Refferal,Technology,2022-10-31 10:20:34 UTC,150,5,6
3317,Organic Social,Technology,2022-11-10 09:39:01 UTC,150,4,6
3370,Refferal,Technology,2022-11-28 09:58:27 UTC,150,5,6
495,Refferal,Technology,2021-04-15 16:29:31 UTC,425,5,6
869,Refferal,Technology,2021-07-30 14:47:19 UTC,425,5,6
1085,Refferal,Technology,2021-09-27 09:05:57 UTC,425,5,6
1218,Refferal,Technology,2021-11-01 17:21:03 UTC,425,5,6
2101,Refferal,Technology,2022-05-02 10:19:56 UTC,425,5,6
2129,Organic Search,Technology,2022-05-05 12:25:27 UTC,425,3,6
2146,Refferal,Technology,2022-05-09 16:11:47 UTC,425,5,6
2174,Organic Social,Technology,2022-05-23 14:49:38 UTC,425,4,6
2193,Refferal,Technology,2022-05-25 14:40:57 UTC,425,5,6
2225,Refferal,Technology,2022-05-30 14:57:48 UTC,425,5,6
2786,Refferal,Technology,2022-08-31 17:09:28 UTC,425,5,6
3,Organic Social,Technology,2020-11-26 09:26:32 UTC,175,4,6
67,Organic Search,Technology,2020-12-14 09:51:37 UTC,175,3,6
888,Refferal,Technology,2021-08-03 16:47:00 UTC,175,5,6
1320,Organic Search,Technology,2021-11-30 13:03:17 UTC,175,3,6
1441,Refferal,Technology,2021-12-20 10:15:56 UTC,175,5,6
1710,Refferal,Technology,2022-02-21 11:26:55 UTC,175,5,6
1957,Refferal,Technology,2022-03-29 16:09:57 UTC,175,5,6
2028,Refferal,Technology,2022-04-07 17:18:47 UTC,175,5,6
2070,Refferal,Technology,2022-04-26 13:45:13 UTC,175,5,6
2073,CPC,Technology,2022-04-26 16:54:53 UTC,175,1,6
2180,Refferal,Technology,2022-05-24 16:57:39 UTC,175,5,6
2535,Direct,Technology,2022-07-06 10:09:50 UTC,175,2,6
2775,CPC,Technology,2022-08-31 14:06:19 UTC,175,1,6
2880,Refferal,Technology,2022-09-08 16:27:36 UTC,175,5,6
204,Refferal,Technology,2021-01-25 10:48:00 UTC,450,5,6
2057,Organic Search,Technology,2022-04-22 16:22:50 UTC,450,3,6
2066,Organic Search,Technology,2022-04-25 16:08:03 UTC,450,3,6
2616,Refferal,Technology,2022-07-29 09:29:18 UTC,450,5,6
2713,Refferal,Technology,2022-08-19 16:15:02 UTC,450,5,6
2932,Organic Search,Technology,2022-09-19 09:50:39 UTC,450,3,6
3193,Refferal,Technology,2022-10-18 13:37:08 UTC,450,5,6
3280,CPC,Technology,2022-11-01 13:46:53 UTC,450,1,6
93,Refferal,Technology,2020-12-24 11:43:06 UTC,200,5,6
1920,Direct,Technology,2022-03-24 17:02:44 UTC,200,2,6
2361,Refferal,Technology,2022-06-10 10:51:42 UTC,200,5,6
2631,Refferal,Technology,2022-08-01 16:58:14 UTC,200,5,6
2632,Refferal,Technology,2022-08-01 17:21:06 UTC,200,5,6
2671,Organic Search,Technology,2022-08-05 13:59:15 UTC,200,3,6
694,Organic Social,Technology,2021-06-08 10:13:16 UTC,475,4,6
724,Refferal,Technology,2021-06-22 13:17:52 UTC,475,5,6
1234,Refferal,Technology,2021-11-03 16:50:37 UTC,475,5,6
1480,Refferal,Technology,2021-12-27 10:05:12 UTC,475,5,6
1918,Direct,Technology,2022-03-24 15:12:33 UTC,475,2,6
2125,Refferal,Technology,2022-05-04 16:15:28 UTC,475,5,6
2516,Refferal,Technology,2022-07-04 09:26:10 UTC,475,5,6
2555,Refferal,Technology,2022-07-12 10:25:23 UTC,475,5,6
2733,Refferal,Technology,2022-08-26 13:21:48 UTC,475,5,6
441,Refferal,Technology,2021-04-01 17:23:09 UTC,225,5,6
698,Refferal,Technology,2021-06-09 15:49:07 UTC,225,5,6
1197,Refferal,Technology,2021-10-27 10:18:51 UTC,225,5,6
1421,Refferal,Technology,2021-12-14 16:07:01 UTC,225,5,6
1517,Refferal,Technology,2021-12-30 09:36:47 UTC,225,5,6
1624,Refferal,Technology,2022-01-21 10:58:16 UTC,225,5,6
2363,Refferal,Technology,2022-06-10 14:48:01 UTC,225,5,6
3196,Organic Search,Technology,2022-10-19 10:50:06 UTC,225,3,6
829,Refferal,Technology,2021-07-13 13:06:03 UTC,500,5,6
1201,Direct,Technology,2021-10-28 11:00:11 UTC,500,2,6
1208,Refferal,Technology,2021-10-29 13:15:33 UTC,500,5,6
1268,Direct,Technology,2021-11-16 09:38:21 UTC,500,2,6
1470,Refferal,Technology,2021-12-23 14:16:11 UTC,500,5,6
1547,Organic Social,Technology,2022-01-03 09:58:27 UTC,500,4,6
1594,Refferal,Technology,2022-01-07 17:05:53 UTC,500,5,6
1705,Refferal,Technology,2022-02-17 14:50:06 UTC,500,5,6
1755,CPC,Technology,2022-02-28 14:45:37 UTC,500,1,6
1926,Refferal,Technology,2022-03-25 09:37:12 UTC,500,5,6
1989,Refferal,Technology,2022-04-01 12:19:22 UTC,500,5,6
2211,Refferal,Technology,2022-05-27 17:47:38 UTC,500,5,6
2588,Organic Search,Technology,2022-07-25 12:59:48 UTC,500,3,6
2971,Refferal,Technology,2022-09-22 09:23:00 UTC,500,5,6
3092,Refferal,Technology,2022-09-30 12:45:20 UTC,500,5,6
27,Refferal,Technology,2020-12-04 15:15:55 UTC,250,5,6
107,Direct,Technology,2020-12-29 16:56:39 UTC,250,2,6
530,Refferal,Technology,2021-04-29 10:50:42 UTC,250,5,6
628,Refferal,Technology,2021-05-28 09:20:23 UTC,250,5,6
1051,Organic Search,Technology,2021-09-14 09:27:52 UTC,250,3,6
1151,Refferal,Technology,2021-10-06 14:18:29 UTC,250,5,6
1192,CPC,Technology,2021-10-25 11:30:39 UTC,250,1,6
1411,Refferal,Technology,2021-12-10 14:35:49 UTC,250,5,6
2048,Refferal,Technology,2022-04-20 09:53:28 UTC,250,5,6
2235,Refferal,Technology,2022-05-30 17:51:00 UTC,250,5,6
2574,Refferal,Technology,2022-07-20 15:30:31 UTC,250,5,6
2610,Organic Social,Technology,2022-07-28 15:26:21 UTC,250,4,6
2612,Refferal,Technology,2022-07-28 16:53:06 UTC,250,5,6
2716,Refferal,Technology,2022-08-22 17:09:04 UTC,250,5,6
3045,Organic Search,Technology,2022-09-28 09:32:25 UTC,250,3,6
3071,Refferal,Technology,2022-09-29 11:16:13 UTC,250,5,6
3367,Direct,Technology,2022-11-25 13:51:20 UTC,250,2,6
