leads_id,last_stage_id,last_stage,last_step,starting_ts,ending_ts,status,reason,cycle_duration
3104,104,approach_success,3,"2022-09-30 17:19:01","2022-10-10 12:36:33",lost,"not interested",9.8
3105,103,initial_communication_success,2,"2022-09-30 17:21:47","2022-10-07 10:32:26",lost,"not answered",6.72
3106,105,discussion_success,4,"2022-09-30 17:44:42","2022-10-11 16:16:42",lost,"price not fit",10.94
3107,103,initial_communication_success,2,"2022-10-03 09:01:20","2022-10-11 13:38:22",lost,"not answered",8.19
3108,108,deal_won,7,"2022-10-03 09:21:55","2022-11-03 17:19:48",won,"",31.33
3109,104,approach_success,3,"2022-10-03 09:38:42","2022-10-11 09:19:17",lost,"not interested",7.99
3110,102,leads_qualification,1,"2022-10-03 10:58:46","2022-10-07 09:36:17",lost,"not selected",3.94
3111,102,leads_qualification,1,"2022-10-03 11:33:46","2022-10-07 17:57:51",lost,"not selected",4.27
3112,105,discussion_success,4,"2022-10-03 14:42:55","2022-10-21 14:17:55",lost,"not interested",17.98
3113,108,deal_won,7,"2022-10-03 15:33:56","2022-11-08 11:44:18",won,"",35.84
3114,106,offer_sent,5,"2022-10-03 16:19:25","2022-10-21 13:30:04",lost,"not interested",17.88
3115,108,deal_won,7,"2022-10-03 17:17:38","2022-10-26 17:03:44",won,"",22.99
3116,107,quotation_recieved,6,"2022-10-04 09:02:35","2022-10-27 16:24:58",lost,"not answered",23.31
3117,102,leads_qualification,1,"2022-10-04 09:09:20","2022-10-11 11:36:10",lost,"not selected",7.1
3118,108,deal_won,7,"2022-10-04 09:11:14","2022-10-31 09:10:56",won,"",27.0
3119,105,discussion_success,4,"2022-10-04 10:26:43","2022-10-17 14:44:35",lost,"not answered",13.18
3120,102,leads_qualification,1,"2022-10-04 11:30:14","2022-10-11 09:04:51",lost,"not selected",6.9
3121,108,deal_won,7,"2022-10-04 11:43:52","2022-10-31 17:19:14",won,"",27.23
3122,108,deal_won,7,"2022-10-04 14:22:18","2022-10-31 09:31:28",won,"",26.8
3123,108,deal_won,7,"2022-10-04 14:29:12","2022-11-03 11:09:52",won,"",29.86
3124,108,deal_won,7,"2022-10-04 15:05:29","2022-11-02 10:04:52",won,"",28.79
3125,105,discussion_success,4,"2022-10-04 15:47:49","2022-10-17 11:31:40",lost,"price not fit",12.82
3126,107,quotation_recieved,6,"2022-10-04 16:22:01","2022-10-26 13:52:18",lost,"not answered",21.9
3127,108,deal_won,7,"2022-10-04 16:49:27","2022-11-03 14:04:29",won,"",29.89
3128,101,leads_registered,0,"2022-10-04 17:13:26","2022-10-04 17:13:26",open,"",0.0
3129,105,discussion_success,4,"2022-10-04 17:31:38","2022-10-17 10:09:50",lost,"price not fit",12.69
3130,108,deal_won,7,"2022-10-04 17:57:06","2022-10-27 15:12:04",won,"",22.89
3131,106,offer_sent,5,"2022-10-05 09:05:02","2022-10-20 16:41:04",lost,"not answered",15.32
3132,106,offer_sent,5,"2022-10-05 09:07:24","2022-10-25 14:34:04",lost,"price not fit",20.23
3133,102,leads_qualification,1,"2022-10-05 09:14:37","2022-10-10 14:18:42",lost,"not selected",5.21
3134,108,deal_won,7,"2022-10-05 09:34:18","2022-10-31 16:49:54",won,"",26.3
3135,107,quotation_recieved,6,"2022-10-05 10:51:02","2022-10-28 13:51:42",lost,"not answered",23.13
3136,103,initial_communication_success,2,"2022-10-05 10:54:41","2022-10-10 12:50:34",lost,"not interested",5.08
3137,108,deal_won,7,"2022-10-05 11:44:08","2022-11-04 11:18:00",won,"",29.98
3138,103,initial_communication_success,2,"2022-10-05 12:42:01","2022-10-12 16:49:57",lost,"not answered",7.17
3139,105,discussion_success,4,"2022-10-05 13:06:34","2022-10-19 17:43:29",lost,"not answered",14.19
3140,108,deal_won,7,"2022-10-05 14:03:58","2022-11-02 17:14:20",won,"",28.13
3141,106,offer_sent,5,"2022-10-05 15:01:20","2022-10-24 09:16:05",lost,"not interested",18.76
3142,104,approach_success,3,"2022-10-05 15:43:29","2022-10-11 11:00:05",lost,"already use other products",5.8
3143,102,leads_qualification,1,"2022-10-05 15:49:40","2022-10-07 15:14:59",lost,"not selected",1.98
3144,106,offer_sent,5,"2022-10-05 15:54:30","2022-10-21 16:33:07",lost,"price not fit",16.03
3145,103,initial_communication_success,2,"2022-10-05 16:02:17","2022-10-11 09:57:56",lost,"not answered",5.75
3146,103,initial_communication_success,2,"2022-10-05 16:30:41","2022-10-11 11:33:28",lost,"not interested",5.79
3147,105,discussion_success,4,"2022-10-05 16:43:08","2022-10-17 10:29:13",lost,"price not fit",11.74
3148,103,initial_communication_success,2,"2022-10-05 17:13:52","2022-10-11 10:11:43",lost,"not interested",5.71
3149,105,discussion_success,4,"2022-10-05 17:16:47","2022-10-17 16:55:40",lost,"price not fit",11.99
3150,103,initial_communication_success,2,"2022-10-05 17:17:27","2022-10-11 16:18:54",lost,"not answered",5.96
3151,108,deal_won,7,"2022-10-05 17:59:36","2022-11-03 17:40:20",won,"",28.99
3152,108,deal_won,7,"2022-10-06 09:19:59","2022-10-31 16:52:38",won,"",25.31
3153,108,deal_won,7,"2022-10-06 09:22:09","2022-10-31 13:45:04",won,"",25.18
3154,107,quotation_recieved,6,"2022-10-06 13:46:28","2022-10-27 10:19:31",lost,"not answered",20.86
3155,104,approach_success,3,"2022-10-06 15:59:14","2022-10-17 09:07:03",lost,"not answered",10.71
3156,102,leads_qualification,1,"2022-10-06 17:19:58","2022-10-11 17:28:26",lost,"not selected",5.01
3157,101,leads_registered,0,"2022-10-07 09:35:52","2022-10-07 09:35:52",open,"",0.0
3158,101,leads_registered,0,"2022-10-07 09:37:54","2022-10-07 09:37:54",open,"",0.0
3159,108,deal_won,7,"2022-10-07 10:23:48","2022-11-04 11:58:53",won,"",28.07
3160,101,leads_registered,0,"2022-10-07 13:08:22","2022-10-07 13:08:22",open,"",0.0
3161,106,offer_sent,5,"2022-10-07 17:25:17","2022-10-24 10:05:00",lost,"price not fit",16.69
3162,105,discussion_success,4,"2022-10-07 17:57:47","2022-10-19 13:18:15",lost,"not interested",11.81
3163,104,approach_success,3,"2022-10-10 10:21:00","2022-10-19 13:17:18",lost,"not answered",9.12
3164,108,deal_won,7,"2022-10-10 11:19:36","2022-11-08 11:16:13",won,"",29.0
3165,105,discussion_success,4,"2022-10-10 12:16:40","2022-10-25 14:59:12",lost,"not answered",15.11
3166,101,leads_registered,0,"2022-10-10 14:04:59","2022-10-10 14:04:59",open,"",0.0
3167,108,deal_won,7,"2022-10-11 09:06:32","2022-11-03 12:06:44",won,"",23.13
3168,108,deal_won,7,"2022-10-11 09:23:36","2022-11-10 16:10:28",won,"",30.28
3169,106,offer_sent,5,"2022-10-11 10:23:06","2022-10-27 13:13:56",lost,"not interested",16.12
3170,101,leads_registered,0,"2022-10-11 13:59:05","2022-10-11 13:59:05",open,"",0.0
3171,105,discussion_success,4,"2022-10-12 09:43:17","2022-10-24 13:59:03",lost,"not answered",12.18
3172,105,discussion_success,4,"2022-10-12 10:24:42","2022-10-27 13:22:06",lost,"price not fit",15.12
3173,106,offer_sent,5,"2022-10-12 12:00:08","2022-10-26 11:33:13",lost,"price not fit",13.98
3174,102,leads_qualification,1,"2022-10-12 12:11:27","2022-10-17 17:35:01",lost,"not selected",5.22
3175,103,initial_communication_success,2,"2022-10-12 14:59:38","2022-10-19 09:01:42",lost,"not answered",6.75
3176,103,initial_communication_success,2,"2022-10-12 16:02:05","2022-10-17 16:19:14",lost,"not interested",5.01
3177,105,discussion_success,4,"2022-10-12 16:03:58","2022-10-26 09:17:00",lost,"not answered",13.72
3178,101,leads_registered,0,"2022-10-12 17:10:46","2022-10-12 17:10:46",open,"",0.0
3179,103,initial_communication_success,2,"2022-10-13 10:09:05","2022-10-18 17:13:35",lost,"not answered",5.29
3180,104,approach_success,3,"2022-10-13 14:52:50","2022-10-24 17:34:52",lost,"not answered",11.11
3181,104,approach_success,3,"2022-10-13 16:00:03","2022-10-19 16:20:47",lost,"not interested",6.01
3182,108,deal_won,7,"2022-10-14 10:13:25","2022-11-08 09:38:26",won,"",24.98
3183,106,offer_sent,5,"2022-10-14 16:29:08","2022-10-28 09:26:18",lost,"not answered",13.71
3184,105,discussion_success,4,"2022-10-14 17:21:32","2022-10-28 17:41:56",lost,"not answered",14.01
3185,108,deal_won,7,"2022-10-17 10:29:46","2022-11-18 10:05:05",won,"",31.98
3186,106,offer_sent,5,"2022-10-17 11:52:28","2022-11-03 13:23:31",lost,"price not fit",17.06
3187,108,deal_won,7,"2022-10-17 15:11:48","2022-11-22 17:05:28",won,"",36.08
3188,108,deal_won,7,"2022-10-18 10:09:28","2022-11-24 10:10:25",won,"",37.0
3189,106,offer_sent,5,"2022-10-18 10:23:43","2022-11-11 16:41:02",lost,"not answered",24.26
3190,104,approach_success,3,"2022-10-18 10:56:08","2022-10-26 12:07:53",lost,"already use other products",8.05
3191,101,leads_registered,0,"2022-10-18 11:54:49","2022-10-18 11:54:49",open,"",0.0
3192,105,discussion_success,4,"2022-10-18 12:54:44","2022-11-03 09:38:16",lost,"price not fit",15.86
3193,108,deal_won,7,"2022-10-18 13:37:08","2022-11-24 09:42:00",won,"",36.84
3194,108,deal_won,7,"2022-10-19 10:16:03","2022-11-22 15:08:30",won,"",34.2
3195,104,approach_success,3,"2022-10-19 10:18:43","2022-10-31 10:14:39",lost,"already use other products",12.0
3196,101,leads_registered,0,"2022-10-19 10:50:06","2022-10-19 10:50:06",open,"",0.0
3197,103,initial_communication_success,2,"2022-10-19 11:30:38","2022-10-26 11:54:04",lost,"not answered",7.02
3198,108,deal_won,7,"2022-10-19 11:50:43","2022-11-21 14:51:08",won,"",33.13
3199,108,deal_won,7,"2022-10-19 16:33:09","2022-11-08 09:41:34",won,"",19.71
3200,108,deal_won,7,"2022-10-19 17:43:41","2022-11-25 14:33:22",won,"",36.87
3201,108,deal_won,7,"2022-10-20 09:10:01","2022-11-21 09:26:45",won,"",32.01
3202,104,approach_success,3,"2022-10-20 09:44:22","2022-10-31 13:44:22",lost,"not answered",11.17
3203,108,deal_won,7,"2022-10-20 10:07:01","2022-11-24 09:18:39",won,"",34.97
3204,108,deal_won,7,"2022-10-20 12:05:04","2022-11-23 16:57:03",won,"",34.2
3205,103,initial_communication_success,2,"2022-10-20 15:03:15","2022-10-25 16:39:18",lost,"not interested",5.07
3206,107,quotation_recieved,6,"2022-10-21 09:30:25","2022-11-22 09:33:19",lost,"not answered",32.0
3207,108,deal_won,7,"2022-10-21 10:26:58","2022-11-21 15:30:38",won,"",31.21
3208,101,leads_registered,0,"2022-10-21 10:28:11","2022-10-21 10:28:11",open,"",0.0
3209,104,approach_success,3,"2022-10-21 11:33:55","2022-10-28 16:13:13",lost,"not interested",7.19
3210,105,discussion_success,4,"2022-10-21 11:47:32","2022-11-08 16:22:28",lost,"price not fit",18.19
3211,103,initial_communication_success,2,"2022-10-21 13:12:59","2022-10-31 10:27:29",lost,"not answered",9.89
3212,101,leads_registered,0,"2022-10-21 16:10:39","2022-10-21 16:10:39",open,"",0.0
3213,107,quotation_recieved,6,"2022-10-24 09:25:11","2022-11-23 10:56:44",lost,"not answered",30.06
3214,103,initial_communication_success,2,"2022-10-24 09:45:09","2022-10-28 17:04:29",lost,"not answered",4.31
3215,102,leads_qualification,1,"2022-10-24 10:40:08","2022-10-31 12:32:29",lost,"not selected",7.08
3216,102,leads_qualification,1,"2022-10-24 15:23:20","2022-10-31 11:46:25",lost,"not selected",6.85
3217,108,deal_won,7,"2022-10-25 09:21:08","2022-12-01 11:55:50",won,"",37.11
3218,105,discussion_success,4,"2022-10-25 11:30:37","2022-11-08 14:04:19",lost,"price not fit",14.11
3219,104,approach_success,3,"2022-10-25 11:55:24","2022-11-01 15:42:02",lost,"not interested",7.16
3220,101,leads_registered,0,"2022-10-25 16:41:47","2022-10-25 16:41:47",open,"",0.0
3221,101,leads_registered,0,"2022-10-26 09:00:29","2022-10-26 09:00:29",open,"",0.0
3222,108,deal_won,7,"2022-10-26 10:56:46","2022-11-22 14:42:22",won,"",27.16
3223,104,approach_success,3,"2022-10-26 11:41:10","2022-11-04 13:21:20",lost,"not answered",9.07
3224,108,deal_won,7,"2022-10-26 12:44:48","2022-11-30 17:40:22",won,"",35.21
3225,103,initial_communication_success,2,"2022-10-26 13:53:27","2022-10-31 09:36:57",lost,"not answered",4.82
3226,107,quotation_recieved,6,"2022-10-26 13:57:42","2022-11-22 17:51:41",lost,"price not fit",27.16
3227,105,discussion_success,4,"2022-10-26 15:03:58","2022-11-10 09:43:39",lost,"not interested",14.78
3228,108,deal_won,7,"2022-10-26 15:15:05","2022-11-30 12:30:10",won,"",34.89
3229,108,deal_won,7,"2022-10-26 16:58:42","2022-11-29 15:41:50",won,"",33.95
3230,108,deal_won,7,"2022-10-26 16:59:25","2022-11-23 16:42:44",won,"",27.99
3231,101,leads_registered,0,"2022-10-26 17:05:05","2022-10-26 17:05:05",open,"",0.0
3232,104,approach_success,3,"2022-10-26 17:07:10","2022-11-07 12:55:25",lost,"not interested",11.83
3233,105,discussion_success,4,"2022-10-26 17:40:50","2022-11-14 10:48:56",lost,"price not fit",18.71
3234,101,leads_registered,0,"2022-10-26 17:54:58","2022-10-26 17:54:58",open,"",0.0
3235,103,initial_communication_success,2,"2022-10-27 09:27:02","2022-11-01 14:35:30",lost,"not interested",5.21
3236,106,offer_sent,5,"2022-10-27 09:40:08","2022-11-14 14:33:35",lost,"not interested",18.2
3237,101,leads_registered,0,"2022-10-27 13:26:56","2022-10-27 13:26:56",open,"",0.0
3238,101,leads_registered,0,"2022-10-27 14:00:23","2022-10-27 14:00:23",open,"",0.0
3239,107,quotation_recieved,6,"2022-10-27 16:01:16","2022-11-22 14:00:15",lost,"price not fit",25.92
3240,105,discussion_success,4,"2022-10-27 16:23:41","2022-11-09 14:13:28",lost,"not answered",12.91
3241,108,deal_won,7,"2022-10-27 17:18:13","2022-11-28 11:39:22",won,"",31.76
3242,106,offer_sent,5,"2022-10-28 10:09:05","2022-11-21 09:08:21",lost,"not answered",23.96
3243,108,deal_won,7,"2022-10-28 10:11:45","2022-11-30 09:45:46",won,"",32.98
3244,104,approach_success,3,"2022-10-28 10:54:56","2022-11-04 13:43:39",lost,"not answered",7.12
3245,108,deal_won,7,"2022-10-28 15:16:25","2022-12-05 17:49:31",won,"",38.11
3246,105,discussion_success,4,"2022-10-28 15:42:30","2022-11-16 13:47:10",lost,"not answered",18.92
3247,101,leads_registered,0,"2022-10-28 15:58:12","2022-10-28 15:58:12",open,"",0.0
3248,102,leads_qualification,1,"2022-10-28 16:13:37","2022-11-04 09:46:17",lost,"not selected",6.73
3249,101,leads_registered,0,"2022-10-28 16:31:30","2022-10-28 16:31:30",open,"",0.0
3250,104,approach_success,3,"2022-10-28 16:35:29","2022-11-07 13:15:05",lost,"not answered",9.86
3251,108,deal_won,7,"2022-10-28 16:41:50","2022-12-01 16:36:27",won,"",34.0
3252,108,deal_won,7,"2022-10-28 16:49:52","2022-12-05 12:29:02",won,"",37.82
3253,101,leads_registered,0,"2022-10-28 17:20:02","2022-10-28 17:20:02",open,"",0.0
3254,105,discussion_success,4,"2022-10-28 17:37:45","2022-11-18 17:46:44",lost,"not answered",21.01
3255,101,leads_registered,0,"2022-10-28 17:39:20","2022-10-28 17:39:20",open,"",0.0
3256,108,deal_won,7,"2022-10-31 09:16:32","2022-12-01 14:21:54",won,"",31.21
3257,104,approach_success,3,"2022-10-31 10:12:15","2022-11-10 12:16:26",lost,"already use other products",10.09
3258,104,approach_success,3,"2022-10-31 10:20:34","2022-11-09 14:14:59",lost,"not answered",9.16
3259,104,approach_success,3,"2022-10-31 10:29:02","2022-11-07 10:21:37",lost,"not answered",6.99
3260,108,deal_won,7,"2022-10-31 10:30:25","2022-11-28 15:38:04",won,"",28.21
3261,107,quotation_recieved,6,"2022-10-31 10:41:22","2022-11-24 16:55:40",lost,"not answered",24.26
3262,101,leads_registered,0,"2022-10-31 11:40:14","2022-10-31 11:40:14",open,"",0.0
3263,101,leads_registered,0,"2022-10-31 12:14:03","2022-10-31 12:14:03",open,"",0.0
3264,102,leads_qualification,1,"2022-10-31 12:23:11","2022-11-04 11:40:22",lost,"not selected",3.97
3265,102,leads_qualification,1,"2022-10-31 12:45:54","2022-11-04 12:43:29",lost,"not selected",4.0
3266,105,discussion_success,4,"2022-10-31 12:53:49","2022-11-17 14:37:04",lost,"price not fit",17.07
3267,107,quotation_recieved,6,"2022-10-31 12:54:13","2022-11-25 10:50:20",lost,"not answered",24.91
3268,108,deal_won,7,"2022-10-31 13:01:48","2022-12-01 13:11:39",won,"",31.01
3269,103,initial_communication_success,2,"2022-10-31 14:29:46","2022-11-07 16:17:16",lost,"not answered",7.07
3270,107,quotation_recieved,6,"2022-10-31 15:19:46","2022-11-23 14:05:27",lost,"price not fit",22.95
3271,106,offer_sent,5,"2022-10-31 16:13:21","2022-11-17 12:33:14",lost,"price not fit",16.85
3272,103,initial_communication_success,2,"2022-11-01 09:13:13","2022-11-09 09:57:07",lost,"not answered",8.03
3273,101,leads_registered,0,"2022-11-01 09:21:49","2022-11-01 09:21:49",open,"",0.0
3274,107,quotation_recieved,6,"2022-11-01 10:05:36","2022-11-25 17:03:10",lost,"not answered",24.29
3275,105,discussion_success,4,"2022-11-01 10:22:43","2022-11-17 17:58:33",lost,"price not fit",16.32
3276,107,quotation_recieved,6,"2022-11-01 10:37:09","2022-11-25 13:05:08",lost,"price not fit",24.1
3277,104,approach_success,3,"2022-11-01 11:57:08","2022-11-11 16:09:36",lost,"not answered",10.18
3278,108,deal_won,7,"2022-11-01 12:45:28","2022-11-29 11:55:59",won,"",27.97
3279,102,leads_qualification,1,"2022-11-01 13:40:33","2022-11-07 16:44:14",lost,"not selected",6.13
3280,102,leads_qualification,1,"2022-11-01 13:46:53","2022-11-07 14:18:37",lost,"not selected",6.02
3281,101,leads_registered,0,"2022-11-01 15:57:18","2022-11-01 15:57:18",open,"",0.0
3282,108,deal_won,7,"2022-11-01 16:50:53","2022-12-01 15:23:03",won,"",29.94
3283,106,offer_sent,5,"2022-11-01 16:57:49","2022-11-15 14:15:50",lost,"not answered",13.89
3284,107,quotation_recieved,6,"2022-11-02 09:01:02","2022-12-01 12:17:39",lost,"price not fit",29.14
3285,103,initial_communication_success,2,"2022-11-02 09:33:00","2022-11-07 13:54:42",lost,"not answered",5.18
3286,104,approach_success,3,"2022-11-02 10:31:11","2022-11-08 09:41:07",lost,"already use other products",5.97
3287,103,initial_communication_success,2,"2022-11-02 10:50:01","2022-11-07 09:00:02",lost,"not answered",4.92
3288,101,leads_registered,0,"2022-11-02 11:27:00","2022-11-02 11:27:00",open,"",0.0
3289,106,offer_sent,5,"2022-11-02 11:42:26","2022-11-18 11:10:46",lost,"price not fit",15.98
3290,105,discussion_success,4,"2022-11-02 11:46:07","2022-11-15 13:07:44",lost,"not interested",13.06
3291,104,approach_success,3,"2022-11-02 12:06:38","2022-11-09 12:11:31",lost,"not interested",7.0
3292,107,quotation_recieved,6,"2022-11-02 14:06:27","2022-12-02 17:07:39",lost,"price not fit",30.13
3293,108,deal_won,7,"2022-11-02 14:48:27","2022-11-30 16:35:11",won,"",28.07
3294,107,quotation_recieved,6,"2022-11-02 15:25:54","2022-11-30 14:22:54",lost,"price not fit",27.96
3295,104,approach_success,3,"2022-11-02 16:52:14","2022-11-14 10:35:37",lost,"already use other products",11.74
3296,104,approach_success,3,"2022-11-03 09:02:23","2022-11-14 10:54:12",lost,"not answered",11.08
3297,101,leads_registered,0,"2022-11-03 11:46:54","2022-11-03 11:46:54",open,"",0.0
3298,105,discussion_success,4,"2022-11-03 12:35:29","2022-11-18 16:06:09",lost,"not answered",15.15
3299,103,initial_communication_success,2,"2022-11-03 14:15:22","2022-11-08 09:02:30",lost,"not answered",4.78
3300,108,deal_won,7,"2022-11-03 16:19:04","2022-11-28 17:48:33",won,"",25.06
3301,103,initial_communication_success,2,"2022-11-03 17:57:01","2022-11-08 12:04:31",lost,"not answered",4.76
3302,102,leads_qualification,1,"2022-11-04 09:47:27","2022-11-08 13:31:43",lost,"not selected",4.16
3303,102,leads_qualification,1,"2022-11-04 10:20:18","2022-11-08 17:08:29",lost,"not selected",4.28
3304,104,approach_success,3,"2022-11-04 11:43:07","2022-11-16 15:53:39",lost,"not interested",12.17
3305,104,approach_success,3,"2022-11-04 13:35:47","2022-11-15 13:05:57",lost,"not interested",10.98
3306,108,deal_won,7,"2022-11-04 15:12:41","2022-12-02 17:07:08",won,"",28.08
3307,106,offer_sent,5,"2022-11-04 17:09:55","2022-11-17 16:21:26",lost,"not answered",12.97
3308,101,leads_registered,0,"2022-11-07 11:27:34","2022-11-07 11:27:34",open,"",0.0
3309,101,leads_registered,0,"2022-11-07 11:53:20","2022-11-07 11:53:20",open,"",0.0
3310,105,discussion_success,4,"2022-11-07 13:19:35","2022-11-22 10:02:52",lost,"price not fit",14.86
3311,103,initial_communication_success,2,"2022-11-07 15:32:48","2022-11-14 15:35:15",lost,"not answered",7.0
3312,106,offer_sent,5,"2022-11-07 16:50:02","2022-11-21 10:21:30",lost,"price not fit",13.73
3313,101,leads_registered,0,"2022-11-08 09:07:49","2022-11-08 09:07:49",open,"",0.0
3314,104,approach_success,3,"2022-11-08 17:48:25","2022-11-16 13:03:17",lost,"not answered",7.8
3315,108,deal_won,7,"2022-11-09 17:24:39","2022-12-08 16:27:49",won,"",28.96
