leads_id,last_stage,no_of_stage,start_ts,stage2_ts,stage3_ts,stage4_ts,stage5_ts,stage6_ts,stage7_ts,stage8_ts,stage2_state,stage3_state,stage4_state,stage5_state,stage6_state,stage7_state,stage8_state,reason,last_ts,stage2_duration,stage3_duration,stage4_duration,stage5_duration,stage6_duration,stage7_duration,stage8_duration,last_state,cycle_duration
45,108,8,"2020-12-08 16:08:54","2020-12-11 15:33:47","2020-12-14 17:23:33","2020-12-15 17:03:55","2020-12-21 15:33:44","2020-12-22 17:52:40","2020-12-28 10:46:29","2021-01-05 11:38:35",1,1,1,1,1,1,1,"","2021-01-05 11:38:35",2.98,3.08,0.99,5.94,1.1,5.7,8.04,won,27.81
450,103,3,"2021-04-02 14:46:08","2021-04-09 12:55:40","2021-04-12 15:04:33",,,,,,1,0,,,,,,"not answered","2021-04-12 15:04:33",6.92,3.09,,,,,,loss,10.01
451,108,8,"2021-04-02 16:02:45","2021-04-06 12:27:37","2021-04-08 12:54:28","2021-04-09 09:28:28","2021-04-14 13:40:53","2021-04-15 14:07:45","2021-04-21 15:35:30","2021-04-28 17:36:04",1,1,1,1,1,1,1,"","2021-04-28 17:36:04",3.85,2.02,0.86,5.18,1.02,6.06,7.08,won,26.06
452,105,5,"2021-04-02 17:51:28","2021-04-09 17:11:03","2021-04-12 14:15:06","2021-04-14 12:34:17","2021-04-19 17:37:28",,,,1,1,1,0,,,,"not answered","2021-04-19 17:37:28",6.97,2.88,1.93,5.21,,,,loss,16.99
453,106,6,"2021-04-05 10:59:29","2021-04-12 10:58:26","2021-04-15 15:45:31","2021-04-16 12:32:46","2021-04-20 09:10:27","2021-04-21 10:49:40",,,1,1,1,1,0,,,"not answered","2021-04-21 10:49:40",7.0,3.2,0.87,3.86,1.07,,,loss,15.99
454,103,3,"2021-04-05 11:06:10","2021-04-09 15:39:23","2021-04-12 10:13:47",,,,,,1,0,,,,,,"not answered","2021-04-12 10:13:47",4.19,2.77,,,,,,loss,6.96
455,107,7,"2021-04-05 11:29:17","2021-04-09 14:54:33","2021-04-12 11:15:11","2021-04-13 17:49:25","2021-04-20 13:07:14","2021-04-22 10:17:54","2021-04-29 09:19:55",,1,1,1,1,1,0,,"not answered","2021-04-29 09:19:55",4.14,2.85,1.27,6.8,1.88,6.96,,loss,23.91
456,102,2,"2021-04-05 11:37:46","2021-04-09 15:56:19",,,,,,,0,,,,,,,"not selected","2021-04-09 15:56:19",4.18,,,,,,,loss,4.18
457,104,4,"2021-04-05 14:04:58","2021-04-12 14:32:49","2021-04-13 17:48:17","2021-04-14 14:06:28",,,,,1,1,0,,,,,"not answered","2021-04-14 14:06:28",7.02,1.14,0.85,,,,,loss,9.0
458,108,8,"2021-04-05 14:54:04","2021-04-12 12:27:23","2021-04-13 17:24:34","2021-04-15 13:19:58","2021-04-19 11:02:39","2021-04-22 09:58:28","2021-04-27 09:26:15","2021-05-03 14:40:12",1,1,1,1,1,1,1,"","2021-05-03 14:40:12",6.9,1.21,1.83,3.9,2.96,4.98,6.22,won,27.99
459,108,8,"2021-04-05 17:27:21","2021-04-08 17:37:07","2021-04-09 11:43:43","2021-04-12 14:16:03","2021-04-19 13:37:42","2021-04-21 10:31:19","2021-04-30 09:10:02","2021-05-06 12:06:10",1,1,1,1,1,1,1,"","2021-05-06 12:06:10",3.01,0.75,3.11,6.97,1.87,8.94,6.12,won,30.78
46,108,8,"2020-12-08 16:52:10","2020-12-14 10:39:57","2020-12-17 09:18:07","2020-12-18 14:09:25","2020-12-25 11:55:41","2020-12-29 13:39:51","2021-01-08 15:58:45","2021-01-11 15:35:17",1,1,1,1,1,1,1,"","2021-01-11 15:35:17",5.74,2.94,1.2,6.91,4.07,10.1,2.98,won,33.95
460,105,5,"2021-04-05 17:32:09","2021-04-12 09:57:41","2021-04-13 17:19:19","2021-04-15 11:53:01","2021-04-20 12:36:47",,,,1,1,1,0,,,,"price not fit","2021-04-20 12:36:47",6.68,1.31,1.77,5.03,,,,loss,14.79
461,101,1,"2021-04-06 09:42:54",,,,,,,,,,,,,,,"","2021-04-06 09:42:54",,,,,,,,open,0.0
462,101,1,"2021-04-06 10:44:11",,,,,,,,,,,,,,,"","2021-04-06 10:44:11",,,,,,,,open,0.0
463,104,4,"2021-04-06 12:45:33","2021-04-09 15:43:27","2021-04-12 13:24:37","2021-04-13 11:40:49",,,,,1,1,0,,,,,"not interested","2021-04-13 11:40:49",3.12,2.9,0.93,,,,,loss,6.96
464,102,2,"2021-04-06 17:16:04","2021-04-09 10:15:56",,,,,,,0,,,,,,,"not selected","2021-04-09 10:15:56",2.71,,,,,,,loss,2.71
465,108,8,"2021-04-07 09:08:34","2021-04-12 12:46:58","2021-04-13 09:33:26","2021-04-14 13:52:02","2021-04-20 14:47:48","2021-04-22 17:07:46","2021-04-27 16:20:38","2021-05-06 13:09:51",1,1,1,1,1,1,1,"","2021-05-06 13:09:51",5.15,0.87,1.18,6.04,2.1,4.97,8.87,won,29.17
466,105,5,"2021-04-07 10:10:34","2021-04-12 16:10:38","2021-04-14 10:11:13","2021-04-15 13:11:03","2021-04-20 09:03:06",,,,1,1,1,0,,,,"not interested","2021-04-20 09:03:06",5.25,1.75,1.12,4.83,,,,loss,12.95
467,102,2,"2021-04-07 16:08:21","2021-04-12 17:00:57",,,,,,,0,,,,,,,"not selected","2021-04-12 17:00:57",5.04,,,,,,,loss,5.04
468,102,2,"2021-04-07 16:42:42","2021-04-12 12:32:04",,,,,,,0,,,,,,,"not selected","2021-04-12 12:32:04",4.83,,,,,,,loss,4.83
469,105,5,"2021-04-07 17:22:26","2021-04-14 15:57:04","2021-04-15 16:10:46","2021-04-16 13:03:08","2021-04-21 09:49:31",,,,1,1,1,0,,,,"not answered","2021-04-21 09:49:31",6.94,1.01,0.87,4.87,,,,loss,13.69
47,101,1,"2020-12-08 17:32:36",,,,,,,,,,,,,,,"","2020-12-08 17:32:36",,,,,,,,open,0.0
470,107,7,"2021-04-07 17:25:40","2021-04-12 16:17:39","2021-04-13 10:27:19","2021-04-14 17:59:38","2021-04-20 12:51:16","2021-04-22 17:20:40","2021-04-27 17:01:36",,1,1,1,1,1,0,,"not answered","2021-04-27 17:01:36",4.95,0.76,1.31,5.79,2.19,4.99,,loss,19.98
471,105,5,"2021-04-08 09:02:17","2021-04-13 12:43:52","2021-04-14 16:59:45","2021-04-15 12:13:26","2021-04-22 16:23:57",,,,1,1,1,0,,,,"not answered","2021-04-22 16:23:57",5.15,1.18,0.8,7.17,,,,loss,14.31
472,108,8,"2021-04-08 09:50:13","2021-04-12 12:09:57","2021-04-14 17:50:50","2021-04-15 11:08:35","2021-04-23 10:25:46","2021-04-26 12:47:12","2021-05-04 10:21:24","2021-05-10 12:33:33",1,1,1,1,1,1,1,"","2021-05-10 12:33:33",4.1,2.24,0.72,7.97,3.1,7.9,6.09,won,32.11
473,105,5,"2021-04-08 10:43:05","2021-04-12 11:38:40","2021-04-13 17:56:43","2021-04-14 12:30:45","2021-04-21 10:46:27",,,,1,1,1,0,,,,"not answered","2021-04-21 10:46:27",4.04,1.26,0.77,6.93,,,,loss,13.0
474,107,7,"2021-04-08 11:03:05","2021-04-13 14:41:27","2021-04-14 13:53:29","2021-04-16 11:03:00","2021-04-19 09:56:37","2021-04-21 11:18:28","2021-04-28 10:36:11",,1,1,1,1,1,0,,"not answered","2021-04-28 10:36:11",5.15,0.97,1.88,2.95,2.06,6.97,,loss,19.98
475,105,5,"2021-04-08 11:27:59","2021-04-12 16:31:58","2021-04-13 17:06:46","2021-04-14 12:23:49","2021-04-19 14:45:08",,,,1,1,1,0,,,,"price not fit","2021-04-19 14:45:08",4.21,1.02,0.8,5.1,,,,loss,11.14
476,101,1,"2021-04-08 12:01:56",,,,,,,,,,,,,,,"","2021-04-08 12:01:56",,,,,,,,open,0.0
477,106,6,"2021-04-08 15:33:44","2021-04-12 11:34:23","2021-04-13 11:57:15","2021-04-15 12:21:49","2021-04-20 17:05:33","2021-04-21 17:53:28",,,1,1,1,1,0,,,"price not fit","2021-04-21 17:53:28",3.83,1.02,2.02,5.2,1.03,,,loss,13.1
478,103,3,"2021-04-08 15:43:13","2021-04-13 17:51:48","2021-04-14 16:52:40",,,,,,1,0,,,,,,"not interested","2021-04-14 16:52:40",5.09,0.96,,,,,,loss,6.05
479,101,1,"2021-04-08 17:53:41",,,,,,,,,,,,,,,"","2021-04-08 17:53:41",,,,,,,,open,0.0
48,108,8,"2020-12-09 10:23:17","2020-12-14 17:02:43","2020-12-15 17:38:07","2020-12-16 15:25:21","2020-12-23 09:34:51","2020-12-25 09:24:07","2021-01-01 09:19:13","2021-01-05 10:43:36",1,1,1,1,1,1,1,"","2021-01-05 10:43:36",5.28,1.02,0.91,6.76,1.99,7.0,4.06,won,27.01
480,102,2,"2021-04-09 09:00:51","2021-04-13 17:51:35",,,,,,,0,,,,,,,"not selected","2021-04-13 17:51:35",4.37,,,,,,,loss,4.37
481,105,5,"2021-04-09 09:22:47","2021-04-14 10:23:03","2021-04-15 11:45:53","2021-04-16 15:00:04","2021-04-21 15:07:39",,,,1,1,1,0,,,,"not answered","2021-04-21 15:07:39",5.04,1.06,1.13,5.01,,,,loss,12.24
482,108,8,"2021-04-09 09:41:17","2021-04-14 09:33:16","2021-04-16 16:46:01","2021-04-19 17:51:07","2021-04-26 11:17:10","2021-04-27 16:56:03","2021-05-04 16:55:52","2021-05-13 17:52:46",1,1,1,1,1,1,1,"","2021-05-13 17:52:46",4.99,2.3,3.05,6.73,1.24,7.0,9.04,won,34.34
483,101,1,"2021-04-09 10:55:18",,,,,,,,,,,,,,,"","2021-04-09 10:55:18",,,,,,,,open,0.0
484,103,3,"2021-04-09 11:46:54","2021-04-16 10:33:14","2021-04-19 09:30:33",,,,,,1,0,,,,,,"not answered","2021-04-19 09:30:33",6.95,2.96,,,,,,loss,9.91
485,102,2,"2021-04-09 15:01:04","2021-04-12 17:39:00",,,,,,,0,,,,,,,"not selected","2021-04-12 17:39:00",3.11,,,,,,,loss,3.11
486,108,8,"2021-04-09 15:40:23","2021-04-14 12:17:03","2021-04-15 15:16:06","2021-04-16 11:51:12","2021-04-23 10:23:24","2021-04-26 17:01:00","2021-05-03 17:28:31","2021-05-10 17:11:11",1,1,1,1,1,1,1,"","2021-05-10 17:11:11",4.86,1.12,0.86,6.94,3.28,7.02,6.99,won,31.06
487,101,1,"2021-04-09 16:09:02",,,,,,,,,,,,,,,"","2021-04-09 16:09:02",,,,,,,,open,0.0
488,108,8,"2021-04-12 09:30:08","2021-04-16 13:45:07","2021-04-19 15:33:57","2021-04-21 11:25:25","2021-04-27 13:04:35","2021-04-30 12:51:34","2021-05-06 14:46:10","2021-05-12 09:44:43",1,1,1,1,1,1,1,"","2021-05-12 09:44:43",4.18,3.08,1.83,6.07,2.99,6.08,5.79,won,30.01
489,104,4,"2021-04-12 16:51:25","2021-04-19 10:39:59","2021-04-20 17:29:14","2021-04-23 11:02:40",,,,,1,1,0,,,,,"not answered","2021-04-23 11:02:40",6.74,1.28,2.73,,,,,loss,10.76
49,105,5,"2020-12-09 11:25:51","2020-12-14 09:35:43","2020-12-15 13:59:21","2020-12-16 12:21:41","2020-12-22 16:52:15",,,,1,1,1,0,,,,"price not fit","2020-12-22 16:52:15",4.92,1.18,0.93,6.19,,,,loss,13.23
490,108,8,"2021-04-13 09:14:59","2021-04-19 11:21:53","2021-04-20 15:30:15","2021-04-22 14:02:51","2021-04-26 17:06:12","2021-04-28 14:06:34","2021-05-07 13:33:40","2021-05-11 12:24:59",1,1,1,1,1,1,1,"","2021-05-11 12:24:59",6.09,1.17,1.94,4.13,1.88,8.98,3.95,won,28.13
491,106,6,"2021-04-13 09:16:11","2021-04-16 16:50:05","2021-04-19 10:25:45","2021-04-20 11:59:13","2021-04-26 14:21:34","2021-04-27 17:17:03",,,1,1,1,1,0,,,"price not fit","2021-04-27 17:17:03",3.32,2.73,1.06,6.1,1.12,,,loss,14.33
492,108,8,"2021-04-15 09:57:58","2021-04-19 09:43:21","2021-04-21 16:27:09","2021-04-22 13:36:11","2021-04-26 16:19:24","2021-04-28 17:07:36","2021-05-07 12:58:10","2021-05-14 17:08:00",1,1,1,1,1,1,1,"","2021-05-14 17:08:00",3.99,2.28,0.88,4.11,2.03,8.83,7.17,won,29.3
493,101,1,"2021-04-15 13:33:21",,,,,,,,,,,,,,,"","2021-04-15 13:33:21",,,,,,,,open,0.0
494,108,8,"2021-04-15 16:05:42","2021-04-20 17:53:48","2021-04-21 14:00:57","2021-04-22 16:05:25","2021-04-26 13:56:15","2021-04-28 16:05:34","2021-05-03 12:55:03","2021-05-07 15:46:26",1,1,1,1,1,1,1,"","2021-05-07 15:46:26",5.08,0.84,1.09,3.91,2.09,4.87,4.12,won,21.99
495,104,4,"2021-04-15 16:29:31","2021-04-22 11:49:29","2021-04-23 11:48:30","2021-04-26 10:24:14",,,,,1,1,0,,,,,"not answered","2021-04-26 10:24:14",6.81,1.0,2.94,,,,,loss,10.75
496,104,4,"2021-04-19 09:09:48","2021-04-26 09:41:04","2021-04-29 16:49:36","2021-04-30 10:44:20",,,,,1,1,0,,,,,"already use other products","2021-04-30 10:44:20",7.02,3.3,0.75,,,,,loss,11.07
497,105,5,"2021-04-19 10:36:34","2021-04-22 11:41:18","2021-04-23 09:04:23","2021-04-26 16:49:47","2021-05-04 16:18:35",,,,1,1,1,0,,,,"not interested","2021-05-04 16:18:35",3.04,0.89,3.32,7.98,,,,loss,15.24
498,108,8,"2021-04-19 10:39:00","2021-04-23 13:10:22","2021-04-26 09:15:08","2021-04-29 17:05:43","2021-05-07 11:21:32","2021-05-11 17:37:41","2021-05-17 17:20:12","2021-05-21 10:08:37",1,1,1,1,1,1,1,"","2021-05-21 10:08:37",4.11,2.84,3.33,7.76,4.26,5.99,3.7,won,31.98
499,102,2,"2021-04-19 16:56:16","2021-04-26 17:38:30",,,,,,,0,,,,,,,"not selected","2021-04-26 17:38:30",7.03,,,,,,,loss,7.03
5,106,6,"2020-11-27 11:07:38","2020-12-04 12:17:43","2020-12-07 17:07:27","2020-12-08 12:24:03","2020-12-14 10:35:05","2020-12-15 16:48:11",,,1,1,1,1,0,,,"not interested","2020-12-15 16:48:11",7.05,3.2,0.8,5.92,1.26,,,loss,18.24
50,107,7,"2020-12-09 12:46:41","2020-12-14 10:23:20","2020-12-15 16:24:28","2020-12-17 09:39:18","2020-12-21 09:06:45","2020-12-22 09:54:31","2020-12-31 16:49:42",,1,1,1,1,1,0,,"price not fit","2020-12-31 16:49:42",4.9,1.25,1.72,3.98,1.03,9.29,,loss,22.17
500,107,7,"2021-04-20 10:19:49","2021-04-26 10:26:45","2021-04-28 15:53:29","2021-04-29 17:05:25","2021-05-06 17:20:54","2021-05-10 17:24:42","2021-05-20 15:06:51",,1,1,1,1,1,0,,"not answered","2021-05-20 15:06:51",6.0,2.23,1.05,7.01,4.0,9.9,,loss,30.2
501,108,8,"2021-04-20 11:00:39","2021-04-26 16:57:28","2021-04-29 09:23:48","2021-04-30 11:09:30","2021-05-06 09:50:11","2021-05-10 12:58:26","2021-05-17 12:26:21","2021-05-24 10:43:03",1,1,1,1,1,1,1,"","2021-05-24 10:43:03",6.25,2.68,1.07,5.94,4.13,6.98,6.93,won,33.99
502,102,2,"2021-04-21 12:15:11","2021-04-27 17:54:13",,,,,,,0,,,,,,,"not selected","2021-04-27 17:54:13",6.24,,,,,,,loss,6.24
503,103,3,"2021-04-21 16:21:34","2021-04-26 12:05:56","2021-04-27 16:49:37",,,,,,1,0,,,,,,"not interested","2021-04-27 16:49:37",4.82,1.2,,,,,,loss,6.02
504,103,3,"2021-04-22 10:54:02","2021-04-26 13:25:31","2021-04-27 16:04:45",,,,,,1,0,,,,,,"not answered","2021-04-27 16:04:45",4.11,1.11,,,,,,loss,5.22
505,108,8,"2021-04-22 11:56:13","2021-04-27 16:18:49","2021-04-29 15:08:12","2021-04-30 12:39:08","2021-05-06 15:10:01","2021-05-07 14:08:48","2021-05-14 16:35:02","2021-05-20 09:11:12",1,1,1,1,1,1,1,"","2021-05-20 09:11:12",5.18,1.95,0.9,6.1,0.96,7.1,5.69,won,27.89
506,101,1,"2021-04-22 14:40:01",,,,,,,,,,,,,,,"","2021-04-22 14:40:01",,,,,,,,open,0.0
507,101,1,"2021-04-22 16:24:29",,,,,,,,,,,,,,,"","2021-04-22 16:24:29",,,,,,,,open,0.0
508,104,4,"2021-04-23 16:13:27","2021-04-30 17:03:02","2021-05-03 16:47:32","2021-05-04 14:52:35",,,,,1,1,0,,,,,"already use other products","2021-05-04 14:52:35",7.03,2.99,0.92,,,,,loss,10.94
509,107,7,"2021-04-26 09:30:57","2021-04-30 13:46:57","2021-05-03 12:35:42","2021-05-06 11:38:32","2021-05-14 12:46:29","2021-05-18 11:19:27","2021-05-26 10:56:21",,1,1,1,1,1,0,,"not answered","2021-05-26 10:56:21",4.18,2.95,2.96,8.05,3.94,7.98,,loss,30.06
51,103,3,"2020-12-09 13:24:49","2020-12-14 10:21:34","2020-12-15 16:56:52",,,,,,1,0,,,,,,"not answered","2020-12-15 16:56:52",4.87,1.27,,,,,,loss,6.15
510,105,5,"2021-04-26 10:23:53","2021-05-03 09:14:00","2021-05-04 12:00:35","2021-05-05 13:51:53","2021-05-10 12:08:51",,,,1,1,1,0,,,,"not interested","2021-05-10 12:08:51",6.95,1.12,1.08,4.93,,,,loss,14.07
511,107,7,"2021-04-26 10:29:27","2021-04-30 10:08:54","2021-05-03 17:43:23","2021-05-05 10:14:48","2021-05-14 16:44:51","2021-05-18 14:50:37","2021-05-27 13:17:57",,1,1,1,1,1,0,,"not answered","2021-05-27 13:17:57",3.99,3.32,1.69,9.27,3.92,8.94,,loss,31.12
512,108,8,"2021-04-26 16:32:19","2021-05-03 17:11:28","2021-05-04 13:33:49","2021-05-07 11:14:42","2021-05-14 16:14:09","2021-05-18 15:19:46","2021-05-27 09:01:32","2021-06-01 15:01:55",1,1,1,1,1,1,1,"","2021-06-01 15:01:55",7.03,0.85,2.9,7.21,3.96,8.74,5.25,won,35.94
513,108,8,"2021-04-26 17:09:44","2021-04-30 10:12:43","2021-05-03 15:33:37","2021-05-04 11:17:31","2021-05-11 16:53:39","2021-05-14 12:48:06","2021-05-21 17:06:32","2021-05-28 14:49:39",1,1,1,1,1,1,1,"","2021-05-28 14:49:39",3.71,3.22,0.82,7.23,2.83,7.18,6.9,won,31.9
514,104,4,"2021-04-27 11:21:57","2021-05-04 16:34:57","2021-05-07 12:33:28","2021-05-10 14:12:28",,,,,1,1,0,,,,,"not answered","2021-05-10 14:12:28",7.22,2.83,3.07,,,,,loss,13.12
515,104,4,"2021-04-27 13:54:53","2021-05-03 14:14:30","2021-05-05 16:11:54","2021-05-06 17:13:19",,,,,1,1,0,,,,,"not answered","2021-05-06 17:13:19",6.01,2.08,1.04,,,,,loss,9.14
516,108,8,"2021-04-27 15:46:39","2021-04-30 17:54:50","2021-05-03 11:44:06","2021-05-04 12:22:49","2021-05-10 17:00:45","2021-05-13 10:27:22","2021-05-21 17:16:13","2021-05-25 10:54:42",1,1,1,1,1,1,1,"","2021-05-25 10:54:42",3.09,2.74,1.03,6.19,2.73,8.28,3.74,won,27.8
517,107,7,"2021-04-27 16:38:18","2021-04-30 10:20:49","2021-05-03 13:22:50","2021-05-04 10:50:18","2021-05-10 11:53:21","2021-05-12 17:47:46","2021-05-19 10:18:34",,1,1,1,1,1,0,,"price not fit","2021-05-19 10:18:34",2.74,3.13,0.89,6.04,2.25,6.69,,loss,21.74
518,102,2,"2021-04-27 17:43:52","2021-05-04 17:37:55",,,,,,,0,,,,,,,"not selected","2021-05-04 17:37:55",7.0,,,,,,,loss,7.0
519,107,7,"2021-04-28 10:18:36","2021-05-03 16:40:28","2021-05-04 14:15:57","2021-05-05 15:06:55","2021-05-10 09:03:20","2021-05-13 12:29:19","2021-05-21 16:10:24",,1,1,1,1,1,0,,"not answered","2021-05-21 16:10:24",5.27,0.9,1.04,4.75,3.14,8.15,,loss,23.24
52,105,5,"2020-12-10 10:48:44","2020-12-15 10:29:07","2020-12-16 09:56:26","2020-12-17 11:03:32","2020-12-24 13:37:50",,,,1,1,1,0,,,,"not interested","2020-12-24 13:37:50",4.99,0.98,1.05,7.11,,,,loss,14.12
520,107,7,"2021-04-28 10:57:35","2021-05-03 12:46:52","2021-05-05 12:20:14","2021-05-06 15:38:12","2021-05-11 14:56:02","2021-05-13 11:07:30","2021-05-21 14:04:36",,1,1,1,1,1,0,,"not answered","2021-05-21 14:04:36",5.08,1.98,1.14,4.97,1.84,8.12,,loss,23.13
521,103,3,"2021-04-28 11:54:19","2021-05-03 10:30:00","2021-05-04 09:46:31",,,,,,1,0,,,,,,"not answered","2021-05-04 09:46:31",4.94,0.97,,,,,,loss,5.91
522,103,3,"2021-04-28 12:54:01","2021-05-05 17:34:27","2021-05-07 17:51:22",,,,,,1,0,,,,,,"not answered","2021-05-07 17:51:22",7.19,2.01,,,,,,loss,9.21
523,108,8,"2021-04-28 13:05:49","2021-05-03 17:31:56","2021-05-05 09:10:23","2021-05-06 12:27:13","2021-05-13 10:52:11","2021-05-14 10:21:24","2021-05-19 16:12:21","2021-05-24 09:22:08",1,1,1,1,1,1,1,"","2021-05-24 09:22:08",5.18,1.65,1.14,6.93,0.98,5.24,4.72,won,25.84
524,108,8,"2021-04-28 13:23:59","2021-05-04 16:09:27","2021-05-07 09:13:33","2021-05-10 13:09:51","2021-05-14 11:50:26","2021-05-18 16:25:06","2021-05-25 13:12:41","2021-05-31 13:30:11",1,1,1,1,1,1,1,"","2021-05-31 13:30:11",6.11,2.71,3.16,3.94,4.19,6.87,6.01,won,33.0
525,106,6,"2021-04-28 13:47:26","2021-05-05 11:34:16","2021-05-06 13:20:51","2021-05-07 11:02:24","2021-05-14 09:59:24","2021-05-18 16:23:33",,,1,1,1,1,0,,,"price not fit","2021-05-18 16:23:33",6.91,1.07,0.9,6.96,4.27,,,loss,20.11
526,108,8,"2021-04-28 15:11:21","2021-05-04 09:41:19","2021-05-07 12:50:33","2021-05-10 14:53:51","2021-05-17 17:33:48","2021-05-19 14:33:31","2021-05-25 14:22:27","2021-05-31 13:31:45",1,1,1,1,1,1,1,"","2021-05-31 13:31:45",5.77,3.13,3.09,7.11,1.87,5.99,5.96,won,32.93
527,103,3,"2021-04-28 16:05:15","2021-05-05 10:08:32","2021-05-07 17:35:23",,,,,,1,0,,,,,,"not answered","2021-05-07 17:35:23",6.75,2.31,,,,,,loss,9.06
528,102,2,"2021-04-29 09:27:57","2021-05-03 14:49:14",,,,,,,0,,,,,,,"not selected","2021-05-03 14:49:14",4.22,,,,,,,loss,4.22
529,108,8,"2021-04-29 10:32:05","2021-05-04 09:53:57","2021-05-07 14:45:21","2021-05-10 11:17:36","2021-05-18 10:22:38","2021-05-20 10:16:54","2021-05-28 14:07:25","2021-06-02 10:52:35",1,1,1,1,1,1,1,"","2021-06-02 10:52:35",4.97,3.2,2.86,7.96,2.0,8.16,4.86,won,34.01
53,108,8,"2020-12-10 11:56:01","2020-12-14 16:48:51","2020-12-15 10:41:32","2020-12-17 12:47:23","2020-12-22 10:34:07","2020-12-25 14:30:53","2021-01-01 12:02:20","2021-01-06 11:13:05",1,1,1,1,1,1,1,"","2021-01-06 11:13:05",4.2,0.74,2.09,4.91,3.16,6.9,4.97,won,26.97
530,105,5,"2021-04-29 10:50:42","2021-05-03 15:21:35","2021-05-04 10:07:32","2021-05-05 16:39:47","2021-05-10 14:30:23",,,,1,1,1,0,,,,"not answered","2021-05-10 14:30:23",4.19,0.78,1.27,4.91,,,,loss,11.15
531,108,8,"2021-04-29 12:23:30","2021-05-03 09:33:49","2021-05-06 16:06:20","2021-05-07 13:57:43","2021-05-10 11:53:11","2021-05-13 12:27:33","2021-05-20 16:56:12","2021-05-26 11:39:24",1,1,1,1,1,1,1,"","2021-05-26 11:39:24",3.88,3.27,0.91,2.91,3.02,7.19,5.78,won,26.97
532,106,6,"2021-04-29 13:18:17","2021-05-03 17:20:03","2021-05-04 16:10:33","2021-05-05 09:41:41","2021-05-10 16:37:26","2021-05-14 12:18:42",,,1,1,1,1,0,,,"not interested","2021-05-14 12:18:42",4.17,0.95,0.73,5.29,3.82,,,loss,14.96
533,108,8,"2021-04-29 16:50:00","2021-05-05 16:01:22","2021-05-07 10:03:38","2021-05-10 13:53:11","2021-05-17 12:18:28","2021-05-18 10:53:00","2021-05-27 09:02:39","2021-05-31 09:17:15",1,1,1,1,1,1,1,"","2021-05-31 09:17:15",5.97,1.75,3.16,6.93,0.94,8.92,4.01,won,31.69
534,106,6,"2021-04-30 09:08:20","2021-05-03 16:53:08","2021-05-06 13:04:21","2021-05-07 17:15:17","2021-05-13 16:39:36","2021-05-14 10:58:04",,,1,1,1,1,0,,,"price not fit","2021-05-14 10:58:04",3.32,2.84,1.17,5.98,0.76,,,loss,14.08
535,101,1,"2021-04-30 09:39:43",,,,,,,,,,,,,,,"","2021-04-30 09:39:43",,,,,,,,open,0.0
536,108,8,"2021-04-30 10:04:28","2021-05-07 16:57:41","2021-05-10 17:54:40","2021-05-11 12:40:38","2021-05-18 11:42:49","2021-05-20 11:09:56","2021-05-26 15:22:40","2021-06-01 14:56:25",1,1,1,1,1,1,1,"","2021-06-01 14:56:25",7.29,3.04,0.78,6.96,1.98,6.18,5.98,won,32.2
537,106,6,"2021-04-30 10:40:54","2021-05-07 10:03:07","2021-05-10 12:17:29","2021-05-12 12:55:57","2021-05-18 11:46:37","2021-05-20 12:14:16",,,1,1,1,1,0,,,"price not fit","2021-05-20 12:14:16",6.97,3.09,2.03,5.95,2.02,,,loss,20.06
538,104,4,"2021-04-30 11:03:39","2021-05-07 15:28:01","2021-05-10 09:10:42","2021-05-11 09:14:09",,,,,1,1,0,,,,,"not answered","2021-05-11 09:14:09",7.18,2.74,1.0,,,,,loss,10.92
539,106,6,"2021-04-30 11:28:15","2021-05-05 09:50:08","2021-05-06 11:51:01","2021-05-07 14:17:06","2021-05-13 17:29:51","2021-05-17 17:25:29",,,1,1,1,1,0,,,"not answered","2021-05-17 17:25:29",4.93,1.08,1.1,6.13,4.0,,,loss,17.25
54,108,8,"2020-12-10 14:54:11","2020-12-15 16:10:11","2020-12-16 17:59:18","2020-12-17 14:24:59","2020-12-23 09:31:53","2020-12-24 17:24:56","2020-12-29 11:19:53","2021-01-01 10:28:24",1,1,1,1,1,1,1,"","2021-01-01 10:28:24",5.05,1.08,0.85,5.8,1.33,4.75,2.96,won,21.82
540,104,4,"2021-04-30 11:44:51","2021-05-07 10:33:24","2021-05-10 17:20:09","2021-05-12 09:12:14",,,,,1,1,0,,,,,"not interested","2021-05-12 09:12:14",6.95,3.28,1.66,,,,,loss,11.89
541,106,6,"2021-04-30 11:48:39","2021-05-03 16:28:47","2021-05-05 17:55:37","2021-05-07 16:03:59","2021-05-11 09:02:11","2021-05-12 14:45:56",,,1,1,1,1,0,,,"price not fit","2021-05-12 14:45:56",3.19,2.06,1.92,3.71,1.24,,,loss,12.12
542,105,5,"2021-04-30 12:48:56","2021-05-07 10:27:43","2021-05-10 17:53:32","2021-05-11 09:26:02","2021-05-17 14:33:21",,,,1,1,1,0,,,,"not interested","2021-05-17 14:33:21",6.9,3.31,0.65,6.21,,,,loss,17.07
543,106,6,"2021-04-30 14:45:01","2021-05-05 09:49:40","2021-05-06 14:22:45","2021-05-07 13:47:11","2021-05-13 13:53:45","2021-05-17 17:29:44",,,1,1,1,1,0,,,"not interested","2021-05-17 17:29:44",4.79,1.19,0.98,6.0,4.15,,,loss,17.11
