leads_id,step_id,starting_ts,start_of_week,ending_ts,end_of_week
3344,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3344,1,2022-11-22,2022-11-21,2022-11-28,2022-11-27
3344,1,2022-11-22,2022-11-28,2022-11-28,2022-12-04
3344,1,2022-11-22,2022-12-05,2022-11-28,2022-12-11
3345,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3345,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3345,1,2022-11-22,2022-11-21,2022-11-28,2022-11-27
3345,1,2022-11-22,2022-11-28,2022-11-28,2022-12-04
3345,1,2022-11-22,2022-12-05,2022-11-28,2022-12-11
3345,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3345,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3345,3,2022-11-29,2022-11-28,2022-12-01,2022-12-04
3345,3,2022-11-29,2022-12-05,2022-12-01,2022-12-11
3345,4,2022-12-01,2022-11-28,2022-12-09,2022-12-04
3345,4,2022-12-01,2022-12-05,2022-12-09,2022-12-11
3345,4,2022-12-01,2022-12-12,2022-12-09,2022-12-18
3345,5,2022-12-09,2022-12-05,2022-12-12,2022-12-11
3345,5,2022-12-09,2022-12-12,2022-12-12,2022-12-18
3345,5,2022-12-09,2022-12-19,2022-12-12,2022-12-25
3345,6,2022-12-12,2022-12-12,2022-12-19,2022-12-18
3345,6,2022-12-12,2022-12-19,2022-12-19,2022-12-25
3345,6,2022-12-12,2022-12-26,2022-12-19,2023-01-01
3345,7,2022-12-19,2022-12-19,2022-12-27,2022-12-25
3345,7,2022-12-19,2022-12-26,2022-12-27,2023-01-01
3345,7,2022-12-19,2023-01-02,2022-12-27,2023-01-08
3346,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3346,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3346,1,2022-11-22,2022-11-21,2022-11-25,2022-11-27
3346,1,2022-11-22,2022-11-28,2022-11-25,2022-12-04
3347,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3347,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3347,1,2022-11-22,2022-11-21,2022-11-28,2022-11-27
3347,1,2022-11-22,2022-11-28,2022-11-28,2022-12-04
3347,1,2022-11-22,2022-12-05,2022-11-28,2022-12-11
3347,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3347,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3347,3,2022-11-29,2022-11-28,2022-12-01,2022-12-04
3347,3,2022-11-29,2022-12-05,2022-12-01,2022-12-11
3347,4,2022-12-01,2022-11-28,2022-12-05,2022-12-04
3347,4,2022-12-01,2022-12-05,2022-12-05,2022-12-11
3347,4,2022-12-01,2022-12-12,2022-12-05,2022-12-18
3347,5,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3347,5,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3347,6,2022-12-06,2022-12-05,2022-12-14,2022-12-11
3347,6,2022-12-06,2022-12-12,2022-12-14,2022-12-18
3347,6,2022-12-06,2022-12-19,2022-12-14,2022-12-25
3347,7,2022-12-14,2022-12-12,2022-12-22,2022-12-18
3347,7,2022-12-14,2022-12-19,2022-12-22,2022-12-25
3347,7,2022-12-14,2022-12-26,2022-12-22,2023-01-01
3348,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3348,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3348,1,2022-11-22,2022-11-21,2022-11-25,2022-11-27
3348,1,2022-11-22,2022-11-28,2022-11-25,2022-12-04
3348,2,2022-11-25,2022-11-21,2022-11-28,2022-11-27
3348,2,2022-11-25,2022-11-28,2022-11-28,2022-12-04
3348,2,2022-11-25,2022-12-05,2022-11-28,2022-12-11
3348,3,2022-11-28,2022-11-28,2022-12-01,2022-12-04
3348,3,2022-11-28,2022-12-05,2022-12-01,2022-12-11
3348,4,2022-12-01,2022-11-28,2022-12-12,2022-12-04
3348,4,2022-12-01,2022-12-05,2022-12-12,2022-12-11
3348,4,2022-12-01,2022-12-12,2022-12-12,2022-12-18
3348,4,2022-12-01,2022-12-19,2022-12-12,2022-12-25
3349,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3349,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3349,1,2022-11-22,2022-11-21,2022-11-29,2022-11-27
3349,1,2022-11-22,2022-11-28,2022-11-29,2022-12-04
3349,1,2022-11-22,2022-12-05,2022-11-29,2022-12-11
3349,2,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3349,2,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3350,0,2022-11-22,2022-11-21,2022-11-22,2022-11-27
3350,0,2022-11-22,2022-11-28,2022-11-22,2022-12-04
3350,1,2022-11-22,2022-11-21,2022-11-28,2022-11-27
3350,1,2022-11-22,2022-11-28,2022-11-28,2022-12-04
3350,1,2022-11-22,2022-12-05,2022-11-28,2022-12-11
3350,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3350,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3350,3,2022-11-29,2022-11-28,2022-12-01,2022-12-04
3350,3,2022-11-29,2022-12-05,2022-12-01,2022-12-11
3350,4,2022-12-01,2022-11-28,2022-12-09,2022-12-04
3350,4,2022-12-01,2022-12-05,2022-12-09,2022-12-11
3350,4,2022-12-01,2022-12-12,2022-12-09,2022-12-18
3351,0,2022-11-23,2022-11-21,2022-11-23,2022-11-27
3351,0,2022-11-23,2022-11-28,2022-11-23,2022-12-04
3351,1,2022-11-23,2022-11-21,2022-11-28,2022-11-27
3351,1,2022-11-23,2022-11-28,2022-11-28,2022-12-04
3351,1,2022-11-23,2022-12-05,2022-11-28,2022-12-11
3351,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3351,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3351,3,2022-11-29,2022-11-28,2022-11-30,2022-12-04
3351,3,2022-11-29,2022-12-05,2022-11-30,2022-12-11
3351,4,2022-11-30,2022-11-28,2022-12-06,2022-12-04
3351,4,2022-11-30,2022-12-05,2022-12-06,2022-12-11
3351,4,2022-11-30,2022-12-12,2022-12-06,2022-12-18
3351,5,2022-12-06,2022-12-05,2022-12-09,2022-12-11
3351,5,2022-12-06,2022-12-12,2022-12-09,2022-12-18
3351,6,2022-12-09,2022-12-05,2022-12-16,2022-12-11
3351,6,2022-12-09,2022-12-12,2022-12-16,2022-12-18
3351,6,2022-12-09,2022-12-19,2022-12-16,2022-12-25
3351,7,2022-12-16,2022-12-12,2022-12-22,2022-12-18
3351,7,2022-12-16,2022-12-19,2022-12-22,2022-12-25
3351,7,2022-12-16,2022-12-26,2022-12-22,2023-01-01
3352,0,2022-11-23,2022-11-21,2022-11-23,2022-11-27
3352,0,2022-11-23,2022-11-28,2022-11-23,2022-12-04
3352,1,2022-11-23,2022-11-21,2022-11-28,2022-11-27
3352,1,2022-11-23,2022-11-28,2022-11-28,2022-12-04
3352,1,2022-11-23,2022-12-05,2022-11-28,2022-12-11
3352,2,2022-11-28,2022-11-28,2022-11-30,2022-12-04
3352,2,2022-11-28,2022-12-05,2022-11-30,2022-12-11
3352,3,2022-11-30,2022-11-28,2022-12-02,2022-12-04
3352,3,2022-11-30,2022-12-05,2022-12-02,2022-12-11
3353,0,2022-11-23,2022-11-21,2022-11-23,2022-11-27
3353,0,2022-11-23,2022-11-28,2022-11-23,2022-12-04
3353,1,2022-11-23,2022-11-21,2022-11-25,2022-11-27
3353,1,2022-11-23,2022-11-28,2022-11-25,2022-12-04
3354,0,2022-11-23,2022-11-21,2022-11-23,2022-11-27
3354,0,2022-11-23,2022-11-28,2022-11-23,2022-12-04
3354,1,2022-11-23,2022-11-21,2022-11-29,2022-11-27
3354,1,2022-11-23,2022-11-28,2022-11-29,2022-12-04
3354,1,2022-11-23,2022-12-05,2022-11-29,2022-12-11
3354,2,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3354,2,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3355,0,2022-11-23,2022-11-21,2022-11-23,2022-11-27
3355,0,2022-11-23,2022-11-28,2022-11-23,2022-12-04
3355,1,2022-11-23,2022-11-21,2022-11-28,2022-11-27
3355,1,2022-11-23,2022-11-28,2022-11-28,2022-12-04
3355,1,2022-11-23,2022-12-05,2022-11-28,2022-12-11
3355,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3355,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3355,3,2022-11-29,2022-11-28,2022-11-30,2022-12-04
3355,3,2022-11-29,2022-12-05,2022-11-30,2022-12-11
3355,4,2022-11-30,2022-11-28,2022-12-07,2022-12-04
3355,4,2022-11-30,2022-12-05,2022-12-07,2022-12-11
3355,4,2022-11-30,2022-12-12,2022-12-07,2022-12-18
3355,5,2022-12-07,2022-12-05,2022-12-09,2022-12-11
3355,5,2022-12-07,2022-12-12,2022-12-09,2022-12-18
3355,6,2022-12-09,2022-12-05,2022-12-16,2022-12-11
3355,6,2022-12-09,2022-12-12,2022-12-16,2022-12-18
3355,6,2022-12-09,2022-12-19,2022-12-16,2022-12-25
3355,7,2022-12-16,2022-12-12,2022-12-22,2022-12-18
3355,7,2022-12-16,2022-12-19,2022-12-22,2022-12-25
3355,7,2022-12-16,2022-12-26,2022-12-22,2023-01-01
3356,0,2022-11-24,2022-11-21,2022-11-24,2022-11-27
3356,0,2022-11-24,2022-11-28,2022-11-24,2022-12-04
3356,1,2022-11-24,2022-11-21,2022-12-01,2022-11-27
3356,1,2022-11-24,2022-11-28,2022-12-01,2022-12-04
3356,1,2022-11-24,2022-12-05,2022-12-01,2022-12-11
3356,2,2022-12-01,2022-11-28,2022-12-02,2022-12-04
3356,2,2022-12-01,2022-12-05,2022-12-02,2022-12-11
3356,3,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3356,3,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3356,3,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3356,4,2022-12-05,2022-12-05,2022-12-12,2022-12-11
3356,4,2022-12-05,2022-12-12,2022-12-12,2022-12-18
3356,4,2022-12-05,2022-12-19,2022-12-12,2022-12-25
3356,5,2022-12-12,2022-12-12,2022-12-13,2022-12-18
3356,5,2022-12-12,2022-12-19,2022-12-13,2022-12-25
3357,0,2022-11-24,2022-11-21,2022-11-24,2022-11-27
3357,0,2022-11-24,2022-11-28,2022-11-24,2022-12-04
3358,0,2022-11-24,2022-11-21,2022-11-24,2022-11-27
3358,0,2022-11-24,2022-11-28,2022-11-24,2022-12-04
3358,1,2022-11-24,2022-11-21,2022-11-28,2022-11-27
3358,1,2022-11-24,2022-11-28,2022-11-28,2022-12-04
3358,1,2022-11-24,2022-12-05,2022-11-28,2022-12-11
3358,2,2022-11-28,2022-11-28,2022-11-29,2022-12-04
3358,2,2022-11-28,2022-12-05,2022-11-29,2022-12-11
3358,3,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3358,3,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3358,4,2022-12-02,2022-11-28,2022-12-12,2022-12-04
3358,4,2022-12-02,2022-12-05,2022-12-12,2022-12-11
3358,4,2022-12-02,2022-12-12,2022-12-12,2022-12-18
3358,4,2022-12-02,2022-12-19,2022-12-12,2022-12-25
3358,5,2022-12-12,2022-12-12,2022-12-13,2022-12-18
3358,5,2022-12-12,2022-12-19,2022-12-13,2022-12-25
3359,0,2022-11-24,2022-11-21,2022-11-24,2022-11-27
3359,0,2022-11-24,2022-11-28,2022-11-24,2022-12-04
3359,1,2022-11-24,2022-11-21,2022-11-29,2022-11-27
3359,1,2022-11-24,2022-11-28,2022-11-29,2022-12-04
3359,1,2022-11-24,2022-12-05,2022-11-29,2022-12-11
3359,2,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3359,2,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3359,3,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3359,3,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3359,3,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3359,4,2022-12-05,2022-12-05,2022-12-12,2022-12-11
3359,4,2022-12-05,2022-12-12,2022-12-12,2022-12-18
3359,4,2022-12-05,2022-12-19,2022-12-12,2022-12-25
3359,5,2022-12-12,2022-12-12,2022-12-15,2022-12-18
3359,5,2022-12-12,2022-12-19,2022-12-15,2022-12-25
3359,6,2022-12-15,2022-12-12,2022-12-23,2022-12-18
3359,6,2022-12-15,2022-12-19,2022-12-23,2022-12-25
3359,6,2022-12-15,2022-12-26,2022-12-23,2023-01-01
3359,7,2022-12-23,2022-12-19,2022-12-30,2022-12-25
3359,7,2022-12-23,2022-12-26,2022-12-30,2023-01-01
3359,7,2022-12-23,2023-01-02,2022-12-30,2023-01-08
3360,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3360,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3360,1,2022-11-25,2022-11-21,2022-11-29,2022-11-27
3360,1,2022-11-25,2022-11-28,2022-11-29,2022-12-04
3360,1,2022-11-25,2022-12-05,2022-11-29,2022-12-11
3360,2,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3360,2,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3360,3,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3360,3,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3360,3,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3360,4,2022-12-05,2022-12-05,2022-12-12,2022-12-11
3360,4,2022-12-05,2022-12-12,2022-12-12,2022-12-18
3360,4,2022-12-05,2022-12-19,2022-12-12,2022-12-25
3360,5,2022-12-12,2022-12-12,2022-12-14,2022-12-18
3360,5,2022-12-12,2022-12-19,2022-12-14,2022-12-25
3360,6,2022-12-14,2022-12-12,2022-12-21,2022-12-18
3360,6,2022-12-14,2022-12-19,2022-12-21,2022-12-25
3360,6,2022-12-14,2022-12-26,2022-12-21,2023-01-01
3361,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3361,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3361,1,2022-11-25,2022-11-21,2022-11-28,2022-11-27
3361,1,2022-11-25,2022-11-28,2022-11-28,2022-12-04
3361,1,2022-11-25,2022-12-05,2022-11-28,2022-12-11
3361,2,2022-11-28,2022-11-28,2022-11-30,2022-12-04
3361,2,2022-11-28,2022-12-05,2022-11-30,2022-12-11
3362,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3362,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3363,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3363,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3364,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3364,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3364,1,2022-11-25,2022-11-21,2022-11-29,2022-11-27
3364,1,2022-11-25,2022-11-28,2022-11-29,2022-12-04
3364,1,2022-11-25,2022-12-05,2022-11-29,2022-12-11
3364,2,2022-11-29,2022-11-28,2022-11-30,2022-12-04
3364,2,2022-11-29,2022-12-05,2022-11-30,2022-12-11
3365,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3365,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3366,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3366,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3366,1,2022-11-25,2022-11-21,2022-11-30,2022-11-27
3366,1,2022-11-25,2022-11-28,2022-11-30,2022-12-04
3366,1,2022-11-25,2022-12-05,2022-11-30,2022-12-11
3366,2,2022-11-30,2022-11-28,2022-12-02,2022-12-04
3366,2,2022-11-30,2022-12-05,2022-12-02,2022-12-11
3366,3,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3366,3,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3366,3,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3366,4,2022-12-05,2022-12-05,2022-12-09,2022-12-11
3366,4,2022-12-05,2022-12-12,2022-12-09,2022-12-18
3366,5,2022-12-09,2022-12-05,2022-12-13,2022-12-11
3366,5,2022-12-09,2022-12-12,2022-12-13,2022-12-18
3366,5,2022-12-09,2022-12-19,2022-12-13,2022-12-25
3366,6,2022-12-13,2022-12-12,2022-12-21,2022-12-18
3366,6,2022-12-13,2022-12-19,2022-12-21,2022-12-25
3366,6,2022-12-13,2022-12-26,2022-12-21,2023-01-01
3366,7,2022-12-21,2022-12-19,2022-12-22,2022-12-25
3366,7,2022-12-21,2022-12-26,2022-12-22,2023-01-01
3367,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3367,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3368,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3368,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3368,1,2022-11-25,2022-11-21,2022-12-02,2022-11-27
3368,1,2022-11-25,2022-11-28,2022-12-02,2022-12-04
3368,1,2022-11-25,2022-12-05,2022-12-02,2022-12-11
3368,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3368,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3368,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3368,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3368,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3368,4,2022-12-06,2022-12-05,2022-12-12,2022-12-11
3368,4,2022-12-06,2022-12-12,2022-12-12,2022-12-18
3368,4,2022-12-06,2022-12-19,2022-12-12,2022-12-25
3368,5,2022-12-12,2022-12-12,2022-12-13,2022-12-18
3368,5,2022-12-12,2022-12-19,2022-12-13,2022-12-25
3368,6,2022-12-13,2022-12-12,2022-12-20,2022-12-18
3368,6,2022-12-13,2022-12-19,2022-12-20,2022-12-25
3368,6,2022-12-13,2022-12-26,2022-12-20,2023-01-01
3368,7,2022-12-20,2022-12-19,2022-12-27,2022-12-25
3368,7,2022-12-20,2022-12-26,2022-12-27,2023-01-01
3368,7,2022-12-20,2023-01-02,2022-12-27,2023-01-08
3369,0,2022-11-25,2022-11-21,2022-11-25,2022-11-27
3369,0,2022-11-25,2022-11-28,2022-11-25,2022-12-04
3370,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3370,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3370,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3370,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3371,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3371,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3371,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3371,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3371,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3371,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3371,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3371,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3371,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3371,4,2022-12-06,2022-12-05,2022-12-12,2022-12-11
3371,4,2022-12-06,2022-12-12,2022-12-12,2022-12-18
3371,4,2022-12-06,2022-12-19,2022-12-12,2022-12-25
3371,5,2022-12-12,2022-12-12,2022-12-14,2022-12-18
3371,5,2022-12-12,2022-12-19,2022-12-14,2022-12-25
3372,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3372,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3372,1,2022-11-28,2022-11-28,2022-12-05,2022-12-04
3372,1,2022-11-28,2022-12-05,2022-12-05,2022-12-11
3372,1,2022-11-28,2022-12-12,2022-12-05,2022-12-18
3372,2,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3372,2,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3372,3,2022-12-06,2022-12-05,2022-12-07,2022-12-11
3372,3,2022-12-06,2022-12-12,2022-12-07,2022-12-18
3372,4,2022-12-07,2022-12-05,2022-12-13,2022-12-11
3372,4,2022-12-07,2022-12-12,2022-12-13,2022-12-18
3372,4,2022-12-07,2022-12-19,2022-12-13,2022-12-25
3372,5,2022-12-13,2022-12-12,2022-12-15,2022-12-18
3372,5,2022-12-13,2022-12-19,2022-12-15,2022-12-25
3372,6,2022-12-15,2022-12-12,2022-12-23,2022-12-18
3372,6,2022-12-15,2022-12-19,2022-12-23,2022-12-25
3372,6,2022-12-15,2022-12-26,2022-12-23,2023-01-01
3372,7,2022-12-23,2022-12-19,2022-12-30,2022-12-25
3372,7,2022-12-23,2022-12-26,2022-12-30,2023-01-01
3372,7,2022-12-23,2023-01-02,2022-12-30,2023-01-08
3373,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3373,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3373,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3373,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3374,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3374,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3374,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3374,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3374,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3374,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3374,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3375,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3375,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3375,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3375,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3375,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3375,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3375,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3375,3,2022-12-05,2022-12-05,2022-12-08,2022-12-11
3375,3,2022-12-05,2022-12-12,2022-12-08,2022-12-18
3375,4,2022-12-08,2022-12-05,2022-12-13,2022-12-11
3375,4,2022-12-08,2022-12-12,2022-12-13,2022-12-18
3375,4,2022-12-08,2022-12-19,2022-12-13,2022-12-25
3375,5,2022-12-13,2022-12-12,2022-12-15,2022-12-18
3375,5,2022-12-13,2022-12-19,2022-12-15,2022-12-25
3375,6,2022-12-15,2022-12-12,2022-12-21,2022-12-18
3375,6,2022-12-15,2022-12-19,2022-12-21,2022-12-25
3375,6,2022-12-15,2022-12-26,2022-12-21,2023-01-01
3375,7,2022-12-21,2022-12-19,2022-12-26,2022-12-25
3375,7,2022-12-21,2022-12-26,2022-12-26,2023-01-01
3375,7,2022-12-21,2023-01-02,2022-12-26,2023-01-08
3376,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3376,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3376,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3376,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3376,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3376,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3376,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3376,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3376,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3377,0,2022-11-28,2022-11-28,2022-11-28,2022-12-04
3377,0,2022-11-28,2022-12-05,2022-11-28,2022-12-11
3377,1,2022-11-28,2022-11-28,2022-12-02,2022-12-04
3377,1,2022-11-28,2022-12-05,2022-12-02,2022-12-11
3377,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3377,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3377,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3378,0,2022-11-29,2022-11-28,2022-11-29,2022-12-04
3378,0,2022-11-29,2022-12-05,2022-11-29,2022-12-11
3378,1,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3378,1,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3378,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3378,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3378,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3378,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3378,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3378,4,2022-12-06,2022-12-05,2022-12-12,2022-12-11
3378,4,2022-12-06,2022-12-12,2022-12-12,2022-12-18
3378,4,2022-12-06,2022-12-19,2022-12-12,2022-12-25
3379,0,2022-11-29,2022-11-28,2022-11-29,2022-12-04
3379,0,2022-11-29,2022-12-05,2022-11-29,2022-12-11
3379,1,2022-11-29,2022-11-28,2022-12-05,2022-12-04
3379,1,2022-11-29,2022-12-05,2022-12-05,2022-12-11
3379,1,2022-11-29,2022-12-12,2022-12-05,2022-12-18
3379,2,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3379,2,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3380,0,2022-11-29,2022-11-28,2022-11-29,2022-12-04
3380,0,2022-11-29,2022-12-05,2022-11-29,2022-12-11
3380,1,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3380,1,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3380,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3380,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3380,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3380,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3380,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3381,0,2022-11-29,2022-11-28,2022-11-29,2022-12-04
3381,0,2022-11-29,2022-12-05,2022-11-29,2022-12-11
3381,1,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3381,1,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3381,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3381,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3381,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3382,0,2022-11-29,2022-11-28,2022-11-29,2022-12-04
3382,0,2022-11-29,2022-12-05,2022-11-29,2022-12-11
3382,1,2022-11-29,2022-11-28,2022-12-02,2022-12-04
3382,1,2022-11-29,2022-12-05,2022-12-02,2022-12-11
3382,2,2022-12-02,2022-11-28,2022-12-05,2022-12-04
3382,2,2022-12-02,2022-12-05,2022-12-05,2022-12-11
3382,2,2022-12-02,2022-12-12,2022-12-05,2022-12-18
3382,3,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3382,3,2022-12-05,2022-12-12,2022-12-06,2022-12-18
3382,4,2022-12-06,2022-12-05,2022-12-15,2022-12-11
3382,4,2022-12-06,2022-12-12,2022-12-15,2022-12-18
3382,4,2022-12-06,2022-12-19,2022-12-15,2022-12-25
3382,5,2022-12-15,2022-12-12,2022-12-16,2022-12-18
3382,5,2022-12-15,2022-12-19,2022-12-16,2022-12-25
3383,0,2022-11-30,2022-11-28,2022-11-30,2022-12-04
3383,0,2022-11-30,2022-12-05,2022-11-30,2022-12-11
3383,1,2022-11-30,2022-11-28,2022-12-05,2022-12-04
3383,1,2022-11-30,2022-12-05,2022-12-05,2022-12-11
3383,1,2022-11-30,2022-12-12,2022-12-05,2022-12-18
3384,0,2022-11-30,2022-11-28,2022-11-30,2022-12-04
3384,0,2022-11-30,2022-12-05,2022-11-30,2022-12-11
3384,1,2022-11-30,2022-11-28,2022-12-05,2022-12-04
3384,1,2022-11-30,2022-12-05,2022-12-05,2022-12-11
3384,1,2022-11-30,2022-12-12,2022-12-05,2022-12-18
3384,2,2022-12-05,2022-12-05,2022-12-06,2022-12-11
3384,2,2022-12-05,2022-12-12,2022-12-06,2022-12-18
